BAD,MORTDUE,VALUE,JOB,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC
0,90646,100744,Other,19,0,0,141.2084606,3,23,31.52637971
0,66126,84472,Other,2,,,187.1791987,,34,29.99503841
0,67038,110955,Office,9,0,0,147.1974137,0,12,37.08598608
0,89510,102628,Other,20,0,0,117.8571727,3,24,28.53735409
1,46266,62000,Other,7,0,0,77.13333333,5,18,
0,83886,100782,ProfExe,5,0,0,115.076186,1,27,27.97970643
0,31498,42695,Mgr,14,0,0,55.02158895,0,9,31.99275348
0,149297,177044,Office,4,0,0,205.8739212,0,56,34.97573417
1,117900,143433,Mgr,6,0,0,227.9328934,0,35,47.61976353
0,55673,64582,Other,4,0,0,163.4166317,0,14,26.98743734
0,88304,122178,Office,10,0,0,223.4548548,0,12,41.42995887
0,50636,57838,Other,0,1,0,187.8253233,1,13,28.81347094
0,52353,62740,Other,2,0,0,167.515516,0,13,37.3575814
0,89492,110007,ProfExe,10,0,2,169.1919843,0,28,32.82003727
0,19688,77998,ProfExe,20,0,2,407.2611669,0,12,22.83907899
0,70167,90812,Office,25,0,0,177.0806266,2,13,40.22569567
0,45215,66162,Other,4,0,0,170.7645169,0,14,39.24801492
0,56957,73181,Other,29,1,3,179.096166,1,23,36.39479545
0,56798,71364,Other,1,0,0,225.5857631,0,9,33.02128407
0,61031,71550,Other,28,0,2,178.0872568,0,23,34.80242878
0,18106,37881,Mgr,8,0,0,134.3841089,0,10,20.51596186
1,64499,86000,Other,1,0,0,109.4,0,19,
0,15374,59309,Other,6,2,0,355.1312291,1,21,15.82361555
0,27787,44901,Other,8,,1,166.7262772,7,28,38.35512561
0,81972,102295,ProfExe,5,0,0,107.4206093,0,26,24.72083108
0,,28981,,28,0,0,203.902855,0,4,25.7409307
0,61509,77065,Other,6,0,0,172.8544902,2,17,35.39086131
0,80587,110064,Other,6,0,0,85.00919673,1,13,33.99003975
0,72931,96803,Other,6,0,0,208.6728918,2,18,41.05223501
1,29461,49326,ProfExe,11,0,0,171.5976685,1,8,38.91799988
0,78766,106450,ProfExe,6,0,0,107.9513117,0,26,24.87099388
0,49268,72430,ProfExe,19,0,0,192.3644746,0,15,23.61710487
0,39386,53149,Other,4,0,0,110.4779566,1,16,38.52175901
0,67395,94355,Office,8,0,0,214.4844926,3,28,40.97046682
0,53951,70095,Other,28,0,3,212.3869245,1,24,36.72874424
0,,72175,Other,,0,0,367.9400249,0,6,36.56113974
0,29196,42682,Other,9,,0,143.1080607,6,28,37.29840496
0,96172,112123,ProfExe,14,0,0,181.8918044,1,18,36.22557157
0,88614,116994,ProfExe,13,0,2,188.8241991,0,28,32.61950164
0,16913,48587,Office,23,0,0,264.9921562,0,20,30.62263556
1,125969,144076,Other,4,0,0,110.1931963,2,30,48.9777317
1,70000,90704,Other,15,0,3,142.1666667,0,37,
1,34000,65000,Other,4.5,0,1,148.5,2,24,
0,38200,64764,ProfExe,4,0,0,211.0666667,3,18,
0,6793,47700,ProfExe,4,0,0,304.3666667,0,16,
0,59000,83187,Other,,0,0,292.1,0,20,
0,61612,99132,ProfExe,8,0,0,262.7333333,1,12,
0,,25425,Other,13,,,90.93333333,2,9,
0,20200,37245,ProfExe,21,0,1,199.9,2,16,
1,7200,24869,Other,0.7,9,1,193.8,0,9,
1,41193,58000,Other,18,3,2,66.93333333,4,7,
1,36223,,Other,9,1,0,132.8666667,0,14,
1,43744,60000,Self,22,0,1,21.26666667,1,15,
1,94941,120000,ProfExe,0.1,0,0,132.8666667,0,21,
1,137618,159000,ProfExe,9,2,6,106.5333333,6,37,
1,47000,60000,Self,1,0,0,,3,12,
1,177000,200000,Mgr,3,0,2,195.8333333,1,50,
1,60000,86400,Other,12,0,2,149.1666667,0,28,
1,111000,137813,Mgr,6,2,2,138.3333333,3,65,
1,152029,173750,ProfExe,20,0,0,19.33333333,7,5,
0,26863,44218,Other,10,0,0,92.99959341,2,11,29.11293616
0,110094,145807,ProfExe,2,0,0,285.2759347,0,45,35.04547106
0,66014,85528,Office,4,2,3,185.6449939,2,30,39.41871848
0,61865,72045,ProfExe,0,0,0,172.6966846,2,34,42.56558229
0,,25552,,28,0,0,198.0728056,0,5,25.50782049
0,77355,114400,,,,,,,,
0,44875,57713,Other,0,1,0,184.9903244,1,12,28.60207607
0,110097,210595,ProfExe,3,0,0,122.6386999,0,15,29.32751367
0,60719,73677,Other,11,0,0,256.7103553,0,26,27.31010697
0,80277,106799,Other,3,0,0,67.11166592,2,14,37.29777299
0,40996,58938,Mgr,,,,,,,35.80961273
0,48153,70059,Other,11,0,0,242.6505336,0,18,30.89311822
0,70878,86743,ProfExe,10,0,0,174.8817439,0,11,39.78440826
0,74832,98616,ProfExe,6,0,0,101.3622896,1,26,27.02148065
0,59608,72561,Other,30,1,2,195.5387113,1,24,36.61107299
0,69259,75149,Office,11,0,0,240.4102919,3,37,40.73560441
1,,,ProfExe,0.75,,,,,,
0,64897,81598,Sales,7,0,0,130.6484684,0,34,26.50010508
0,,47568,Other,0,0,0,319.5959373,0,8,25.83678517
1,22422,34800,Office,2.6,2,0,93.3,1,3,
0,82411,103833,Other,21,0,0,135.8630384,4,24,29.21582663
0,70368,87407,Other,2,0,0,232.9947127,3,26,29.66798564
0,,65933,,0,0,0,,0,0,3.657370718
0,50552,59889,Other,4,0,0,178.6123626,0,13,38.76331381
0,73987,106557,Office,9,0,0,149.4525291,1,13,37.00852693
0,61853,73480,Other,13,0,0,258.9371542,0,26,28.73085117
0,97287,123281,Other,9,0,0,162.9937439,0,26,34.17834568
0,59460,72387,Other,29,1,2,182.1817822,0,24,34.78513256
1,54000,74750,Other,14,1,0,92.4,0,9,
0,58039,68558,Other,29,1,2,184.8800106,1,23,37.34734877
0,44817,59544,Other,,0,0,71.46170475,0,15,41.60981324
0,155478,183646,Office,5,0,0,196.2413709,1,55,35.60287536
0,,69139,,0,1,0,,0,1,1.565931047
0,70069,88303,Other,3,0,0,240.8560165,2,25,29.06412827
0,69195,79252,Office,13,0,0,248.7881304,3,37,41.90560462
0,69697,91722,Office,24,1,0,183.5237293,1,14,39.75217179
0,58549,81381,Office,13,0,0,94.68710666,0,24,38.41275614
0,15346,30809,Office,7,0,1,89.65253609,0,16,18.10528202
1,65372,81426,Other,4,,1,102.6208363,3,29,38.93416913
1,65997,88000,Other,2,0,0,113.2333333,2,25,
0,93254,125738,Mgr,3,0,3,156.5454512,0,25,42.73666557
0,22270,38437,Office,5,0,1,107.7733867,0,17,20.64319968
0,77241,112904,Other,5,0,0,68.54904501,2,14,34.53524372
0,81654,114333,Other,5,0,0,97.96296166,1,13,33.74336765
0,71775,80480,Other,0,0,0,240.6435766,3,25,29.26799242
0,28428,34477,Other,0,,,,,,39.37026271
0,59422,88308,Other,,0,0,294.7820846,0,19,29.95255446
0,117985,138969,ProfExe,16,,1,178.0647524,0,33,29.95423093
1,58000,75000,Mgr,6.6,0,1,226.2,1,33,
0,96201,124892,Mgr,3,0,3,178.0344633,0,26,40.10275183
0,76663,96022,ProfExe,10,2,0,180.0294503,1,30,27.04500676
0,80059,121790,,,,,,,,34.5618314
0,61414,72101,Other,12,0,0,260.0716499,0,27,27.28688203
0,81944,108768,Other,5,0,0,81.10679915,1,13,33.86964175
1,67483,85454,ProfExe,16,0,2,335.9893152,1,14,30.37586285
1,60014,75695,Sales,1,0,,182.0643734,1,20,40.20667111
0,64002,88174,Other,3,,,157.9169897,,34,29.79823118
0,,72583,,1,0,0,,0,0,3.72042142
0,35000,44195,Other,8,0,0,91.92352891,0,4,35.24312086
0,14212,57608,ProfExe,3,0,0,322.004542,0,16,15.91676921
0,57878,69907,ProfExe,1,0,0,154.4848138,2,35,41.11915349
1,45860,63500,ProfExe,7,0,0,127.7666667,4,9,
0,153411,182014,ProfExe,7,,0,198.39162,3,25,41.98711554
0,44509,72292,ProfExe,3,0,0,208.9206936,3,17,37.05572455
0,38232,59482,Mgr,,,,,,,36.02710417
0,81574,103760,ProfExe,6,0,0,118.918494,0,27,24.76962193
0,86360,116111,Mgr,8,0,0,232.2921386,0,24,32.01270136
0,85532,115800,ProfExe,11,0,1,175.1914887,0,27,34.23139353
0,,27136,,27,0,0,210.9969755,1,4,23.80714773
0,74609,115056,Other,6,0,0,77.4451063,2,14,36.86921264
0,66174,79957,Other,2,,,175.962695,,34,31.56344122
0,66502,78138,Other,4,0,0,178.1121065,1,16,33.79509124
0,79512,92224,Other,9,0,0,159.2070876,4,22,38.94860467
0,55505,76841,Other,0,0,0,222.9130724,0,10,32.96863267
0,50039,63784,Other,3,0,0,176.8461955,0,13,27.86558873
1,25698,58760,Self,15,0,0,147.9109824,1,10,30.96207665
0,44952,56394,Other,,0,0,74.43599333,0,14,41.0603207
0,49491,69028,ProfExe,16,0,0,195.8776327,0,15,24.87750841
0,53699,68084,Other,3,0,0,169.8524493,0,14,25.10971349
1,131524,148356,Other,4,1,0,110.7417416,2,29,48.34023474
0,156455,180313,ProfExe,6,,1,210.7182561,4,25,40.2473728
0,53294,69042,Other,0,0,0,214.3620435,0,9,36.30954976
0,88810,102409,Other,19,0,0,145.7565967,4,24,31.33641826
0,102700,121216,,3,0,0,124.5640179,1,25,34.95327869
1,58307,71810,Other,9,0,2,82.70830934,2,32,36.94779822
0,9698,65524,Other,9,1,0,345.5431065,1,21,15.76191917
0,98701,129679,ProfExe,10,0,0,179.127926,2,32,29.54928351
1,111000,131000,ProfExe,14,0,0,165.3333333,2,26,
0,67941,84973,Office,6,1,3,179.9770702,3,30,37.42893752
0,51225,69361,Other,0,0,0,261.1896369,0,21,28.95306771
0,94102,114147,Office,2,0,0,137.707783,0,21,36.80162473
0,30507,47990,Other,7,,0,149.935294,6,29,38.92926589
0,65662,92050,Other,2,0,0,20.7592153,1,3,42.00939008
0,78465,97506,Other,5,3,0,71.44366499,1,21,24.47029999
1,5900,55320,Other,3,2,2,234.0218164,3,16,19.089301
0,60174,81944,Other,1,0,0,125.3854461,3,9,36.22986386
0,100784,118708,Office,15,0,0,268.1075925,0,16,36.1587181
0,69612,87728,Other,3,,,165.0302675,,35,30.44483907
0,66737,71117,ProfExe,0,0,0,163.1318589,2,34,40.94386627
0,95084,117279,Office,4,0,0,145.9623436,0,21,39.24466948
0,,33664,Other,13,,,108.2170094,2,8,31.61392956
0,87175,115530,ProfExe,13,0,1,180.9451064,1,27,33.90005642
0,68262,93841,Office,26,0,0,159.61702,1,14,40.75298037
0,59941,69336,Other,29,1,2,182.6956696,1,24,35.51267298
0,63572,102739,ProfExe,7,0,0,250.5613569,0,12,34.91379344
0,88738,114815,Office,9,0,0,239.7437209,0,12,41.07711783
0,63150,77787,Other,10,0,0,258.6215011,0,27,29.33014205
0,71698,93536,Other,6,0,0,202.4658818,2,19,42.81473465
0,59352,87767,Other,,0,0,300.5794229,0,19,28.1182969
0,40023,67357,Mgr,,,,,,,38.31942585
0,44586,73764,Other,2,0,0,263.9311707,0,21,29.96620202
0,40786,66872,Mgr,,,,,,,35.36413972
0,91734,114906,Other,12,0,0,211.8769452,3,15,38.10420812
0,82036,104261,ProfExe,4,0,1,98.41775325,0,33,39.2941028
0,109258,126101,,2,0,0,130.77657,1,25,33.53988748
1,73000,97000,Other,12,1,0,145.2,0,23,
1,70000,93500,Sales,25,0,0,250.6333333,0,46,
0,47900,135500,Other,2,0,0,276.0666667,5,43,
0,42000,62800,ProfExe,6,0,0,153.1666667,2,12,
1,65000,,ProfExe,14,0,2,105.5,4,34,
1,80223,108491,ProfExe,4,0,4,127.8,2,27,
1,83673,109000,Mgr,2.3,0,1,238.4,3,57,
1,28000,85999,Other,0,6,4,227.2666667,6,37,
0,89184,116848,ProfExe,13,0,0,174.5064082,1,18,36.01089152
0,116123,145597,ProfExe,3,0,0,290.3107749,0,46,34.69906743
0,67180,85634,Sales,5,0,0,147.3553126,0,35,28.52255337
0,92989,111120,Other,13,0,0,209.4605943,3,15,39.52184453
0,48832,144065,Other,1,0,0,268.5867999,4,43,42.69239671
0,117604,136099,ProfExe,15,,0,188.2609728,1,32,31.63052886
0,124696,200707,Office,0,0,1,348.669492,0,16,39.55070302
0,117321,138746,ProfExe,14,,1,183.2620095,0,33,31.48679667
0,94727,112683,Other,11,0,0,209.1299457,3,15,37.71410706
0,66754,80156,Other,5,0,0,238.62182,3,26,31.55270697
0,64799,84425,Office,14,0,0,115.3238836,0,24,36.85085748
0,115816,212995,ProfExe,1,0,0,114.8430305,1,14,26.3251112
0,,35396,Other,11,,,101.7935233,1,8,32.66950311
0,,71904,,0,0,0,,0,0,3.265083387
0,87294,115183,ProfExe,11,0,2,185.3385058,0,28,35.54980874
0,66178,104378,ProfExe,6,0,0,263.9610151,0,11,36.43846627
0,89937,110986,Sales,14,,2,146.7187425,1,17,33.74711583
0,58539,67899,Other,29,1,2,194.2738338,1,23,37.13442194
0,66098,76014,Office,12,0,0,245.6056956,1,32,43.39620459
0,18232,75898,ProfExe,19,0,2,399.3557015,0,12,21.26089485
0,55901,87519,Office,13,0,1,107.9131329,0,23,36.3270224
0,41000,73440,Mgr,4,0,0,125.7666667,1,9,
0,55864,87500,ProfExe,9,0,0,193.7666667,0,20,
1,30200,43600,Other,0,8,1,230.3,0,18,
1,70000,88000,Mgr,16,0,0,,0,0,
0,90519,110885,Other,12,0,0,201.8355908,3,16,39.66605441
0,12724,52016,Office,24,0,1,269.6287109,0,19,28.17242611
0,81620,101933,Other,1,0,0,148.0672908,0,22,41.61289898
0,7627,59173,Other,7,2,0,362.5122503,1,22,14.26712754
0,159591,182585,ProfExe,7,,1,199.6986174,3,25,42.31951831
0,101377,131079,ProfExe,10,0,0,174.3477876,2,32,27.96913798
0,39997,56571,Other,6,0,0,111.0078189,2,15,38.77313698
0,67354,81255,Office,10,0,0,255.3787569,4,36,41.62539858
0,13202,50848,ProfExe,3,0,0,302.2019151,0,16,16.77857669
0,112223,144451,ProfExe,0,0,0,259.733117,1,45,35.31021701
0,94650,109650,Office,3.5,0,1,268.8333333,1,34,
0,81378,108628,ProfExe,12,0,2,181.7225343,0,27,32.65202263
0,96225,112676,Office,2,0,0,144.5336059,1,22,38.78104826
0,38981,67536,Mgr,,,,,,,35.18815986
0,84761,95382,Office,,0,0,171.9458387,1,25,41.96010591
1,74147,92427,Other,7,0,3,181.3057998,0,33,39.27246634
0,89345,105590,ProfExe,6,0,0,201.0424021,2,37,43.47167729
0,80300,98088,ProfExe,1,0,0,66.72394684,0,20,36.5165325
0,90714,120292,Office,11,0,0,215.6120163,0,13,40.30430134
1,59012,81465,Mgr,12,0,0,167.4333333,0,31,
0,35825,66612,Office,22,0,0,231.9014789,2,29,26.70247344
0,27536,45819,Other,7,0,0,73.45576587,2,12,28.70919291
0,70018,89803,Office,24,0,0,154.7521209,1,13,39.38990883
0,58788,87260,Office,14,0,0,103.6928184,0,24,36.66531854
1,46000,81000,ProfExe,1.5,0,1,101.5666667,0,25,
0,64486,84759,Office,4,2,3,182.1802565,3,29,37.07341346
0,86161,106737,Other,22,0,0,135.3327036,4,23,29.40952403
0,12577,41075,Mgr,7,0,0,133.5420141,0,10,22.96477273
0,95065,123858,Other,9,0,0,176.9525325,0,27,34.59683753
0,74015,113766,Other,7,0,0,75.89241528,2,14,36.39536633
0,32942,40143,Other,8,0,0,65.00074225,2,12,30.26836885
0,96597,120380,ProfExe,13,0,0,181.4048504,1,17,34.31543721
0,70763,78449,Office,12,0,0,271.6567243,5,36,40.56198365
0,53094,79069,Other,2,0,2,155.8152865,0,13,29.55636639
0,60623,83979,Other,,0,0,308.1085404,0,20,29.48252787
0,84996,112522,ProfExe,9,0,1,171.9534106,0,28,32.84350491
0,46611,65031,Other,2,0,0,179.4433323,0,13,37.70515917
0,77824,94840,Other,6,0,0,195.0421854,3,19,43.33534671
0,88654,114011,Mgr,10,0,0,250.3295845,0,25,30.97173013
0,73600,92000,ProfExe,9,1,2,347.9666667,,42,
0,59530,81068,Other,0,0,0,108.0191417,3,10,37.84664809
0,,44459,Mgr,4,,,169.0054102,,9,21.5328971
0,73688,94071,Office,9,0,0,221.2231427,2,28,41.48214297
0,94843,125541,Mgr,2,0,2,159.2524968,0,26,42.30523974
0,57481,89421,ProfExe,9,0,0,183.1093606,0,19,22.64339555
0,76537,108747,Other,5,0,0,73.07523809,1,14,34.2526057
0,77130,127000,ProfExe,15,0,0,296.3333333,0,19,
1,35807,40700,Other,1,0,0,91.26666667,1,17,
0,40674,61216,Other,,0,0,108.7902333,2,19,40.99070382
0,31974,44417,Other,7,0,0,76.93312296,1,12,30.42242943
0,85805,135789,ProfExe,15,0,0,303.6882297,0,18,27.86907921
0,18714,47905,Office,25,0,0,259.1030228,0,19,29.47966234
0,,43082,Other,0,0,0,316.0362444,0,9,26.16601382
0,21711,32357,Office,7,0,0,105.6662342,0,17,20.3331556
0,85969,101664,ProfExe,0,0,0,68.58368974,0,19,36.83942264
0,75142,95667,Mgr,19,0,0,230.4575544,10,24,33.38331418
1,65178,79000,Office,11,0,3,111.6,1,23,
0,152441,184723,ProfExe,6,,0,217.2421291,3,25,40.82734463
0,78645,130104,ProfExe,16,0,0,295.7213173,0,19,29.96660243
0,67762,80748,Sales,8,0,0,135.9486225,0,35,27.19410701
1,97778,116814,Other,15,1,3,120.7813962,1,22,23.20471329
0,,44092,Mgr,5,,,173.8758677,,10,20.6823774
0,57700,74350,,8.5,,,,,,
1,77699,92587,Other,13,0,2,134.6335792,0,36,39.19614946
1,,,Other,4,0,2,209.4799103,0,15,35.77489179
0,11413,81273,Other,7,0,0,239.083696,0,14,19.62614951
0,64356,88028,Office,13,0,0,111.8099755,0,24,39.00850812
0,96326,144668,ProfExe,15,0,0,142.0379034,5,21,34.12275351
0,41641,53200,Other,,0,0,83.06246819,0,15,42.40363421
1,56710,59348,Other,14,2,1,176.5303274,0,39,24.39371452
0,68876,90813,Other,,0,0,284.4969036,0,19,31.16414999
0,62968,84947,Office,13,0,0,239.7732321,3,37,42.23618914
0,65437,94518,ProfExe,10,0,0,182.4007551,0,19,21.29607532
0,155486,178789,ProfExe,7,,1,192.482316,4,26,41.17671183
0,80960,100730,Other,0,0,0,153.0875555,0,22,40.19530694
0,62103,80000,Office,5.5,0,0,120.7,1,20,
0,78442,105065,ProfExe,0,0,0,71.55047746,0,19,34.75170874
0,,40881,Other,0,0,0,297.9070847,1,8,25.94071095
0,84427,114209,ProfExe,12,0,2,180.1874224,0,27,33.35187025
1,144263,167164,ProfExe,8,2,6,111.5886033,5,38,91.61259998
0,95351,117381,Office,12,0,0,210.2021295,0,11,41.01100137
0,71425,81012,Other,2,0,0,242.9405141,2,26,32.17503606
1,51653,85578,Other,13,0,0,90.27307943,0,7,41.69337722
0,80836,93912,Other,5,2,0,69.26840914,0,20,23.91634661
0,127259,194233,Office,1,0,1,341.6435017,0,16,40.10765909
1,103030,114131,Mgr,3,0,0,,0,0,38.39422244
1,,80868,ProfExe,18,0,0,278.3014245,1,7,43.31320023
0,85358,101401,Other,0,0,0,145.7941061,0,22,40.11441144
0,88746,108160,Mgr,9,0,0,234.9489511,0,25,30.95143737
0,77007,96718,ProfExe,8,2,0,183.6086672,0,30,26.43131452
0,50415,68166,Other,10,0,0,235.680967,0,17,33.77003753
0,48110,63601,ProfExe,5,0,0,153.7353987,1,12,29.96468739
0,63831,81378,,9,,,,,,24.37105048
0,,27779,Other,12,,,95.94866523,1,9,34.1663452
0,47741,69111,Other,2,0,0,254.2596131,0,21,28.88561818
0,33403,69878,ProfExe,8,0,0,259.8132832,1,16,23.73521616
0,99652,113012,Office,17,1,0,255.9614279,0,16,35.45381036
0,51721,61193,Other,0,0,0,186.9993588,2,12,25.81001106
1,,28992,Other,,0,0,342.0666667,2,14,
0,,,,,,,,,,25.68971094
0,92583,114379,Other,10,0,0,169.4483417,0,27,34.1307686
0,37019,57125,Other,,0,0,69.82355313,0,15,41.63705877
0,,58407,,8,0,0,107.5333333,0,15,
0,83645,101615,ProfExe,5,0,0,116.3376843,0,26,28.29673484
1,67881,93390,,,,,,,,
1,,42500,Other,,,,,,,
0,62000,88500,Office,9,,,107.3666667,0,11,
0,27872,48125,Other,10,0,0,115.6,1,10,
0,42767,60950,Other,7,0,1,117.6666667,3,49,
0,92739,125000,Mgr,6,,,248.6,3,42,
0,32000,48500,ProfExe,4,0,0,255.6666667,1,35,
0,42000,60000,Mgr,27,1,0,281.0666667,1,17,
1,64000,78000,ProfExe,7.4,0,0,174.4333333,0,20,
1,65000,,Other,23,0,3,109.5666667,1,15,
1,139000,159000,Mgr,13,0,1,171.4333333,1,32,
1,85200,,Other,8,1,0,188.6666667,4,17,
1,46400,,Other,18,0,1,145.0666667,1,14,
1,49207,70525,Office,3,3,3,205.9666667,2,51,
0,46541,64338,Other,0,0,0,204.4094433,1,12,28.36479851
0,59736,97411,ProfExe,7,0,0,200.1553656,1,19,20.11698203
0,63451,105702,ProfExe,8,0,0,257.2263251,1,12,33.90306382
0,50890,68722,Other,8,0,1,135.7684854,2,49,29.44804553
0,73062,88783,Other,6,0,0,211.1025521,2,18,42.25458004
0,43173,65985,ProfExe,5,0,0,215.9858947,3,18,37.14869173
1,,,Other,17,0,7,184.6131909,0,12,18.19428042
0,98856,143292,ProfExe,13,0,0,105.7717261,4,21,37.4582804
0,79345,135554,ProfExe,15,0,0,301.5639913,0,19,29.17813328
0,36309,53321,Other,8,0,0,110.2063505,1,10,19.18791401
1,52302,63589,ProfExe,6,0,0,130.3424672,4,8,34.79283165
0,59402,91057,ProfExe,8,0,0,194.6346173,0,20,22.02326465
0,54081,68577,Other,8,0,0,237.6822783,0,17,33.08901751
1,43927,60000,Other,0,0,0,0,12,8,
0,51723,77207,ProfExe,21,0,0,199.533048,0,15,25.09214722
0,81894,98285,Mgr,6,0,0,151.4710746,1,26,42.28213788
0,86730,117667,ProfExe,1,0,2,134.3555745,0,34,31.98051047
0,86996,108452,Other,19,0,0,134.9932518,4,24,29.77894608
0,49927,67761,Mgr,26,0,0,276.5499132,1,16,36.59939111
0,65994,80037,,8,,,,,,27.73520406
1,61036,84979,Mgr,1,0,0,174.5911708,2,23,50.27621494
0,102512,128657,ProfExe,8,0,0,178.3390263,3,32,27.54114088
0,84718,103804,Other,21,0,0,123.6635751,4,23,30.63534815
0,34558,40754,Other,8,0,0,76.43121321,2,11,31.04118388
0,,31671,Other,13,,,82.99126514,2,8,33.21510402
0,94696,121528,Office,10,0,0,209.0518045,0,12,39.64882408
0,44412,72946,ProfExe,19,0,0,196.1321341,0,15,23.77320187
1,68750,88627,Other,10,0,1,219.6728008,0,32,34.6399614
0,46320,62044,Other,6,0,0,106.9838955,2,49,29.05790842
0,73533,88924,Mgr,21,0,0,232.353323,10,23,36.47070702
0,71979,86443,Other,2,0,0,238.2643462,3,25,32.13676623
1,100663,122021,ProfExe,0,0,0,139.9839768,0,20,43.79745956
1,,49060,Other,,,,,,,24.701642
0,100664,129166,Mgr,4,,,255.6876484,2,41,38.74675979
0,64235,76965,,9,,,,,,24.83595792
0,60570,74648,ProfExe,2,0,0,137.8411053,2,35,40.2897613
0,102789,123691,,3,0,0,127.0600081,1,26,31.33876448
0,83231,99400,ProfExe,6,0,0,130.1675148,1,26,27.17296471
1,52260,73000,Mgr,0.6,1,3,62.9,0,17,
0,43826,70517,Other,0,0,0,260.0849449,0,20,28.83993348
0,85631,100000,Other,20,0,0,144.999297,3,23,30.13063638
0,19111,49794,Office,23,0,0,262.3067403,0,19,30.93367839
0,67018,81805,Other,1,0,0,253.5924509,3,25,30.68621875
0,,63319,,0,0,0,,0,0,3.9608595
0,111623,127049,,2,0,0,145.1018727,1,26,34.42963198
0,60811,89324,ProfExe,8,0,0,205.6830398,0,20,20.98981184
0,45615,80818,Mgr,4,0,0,115.136885,0,9,28.73834319
0,81000,100000,Office,30,,1,333.8333333,2,50,
0,21828,38000,Mgr,17,1,0,103.5,1,17,
1,37000,54000,,0,0,0,320.6333333,2,26,
0,33261,41835,Other,9,,0,155.1431608,6,28,40.50295999
0,93989,117410,Office,10,0,0,220.899221,0,12,39.87750077
0,85478,113372,ProfExe,9,0,0,190.7530437,1,36,40.77814232
0,,41870,Other,0,0,0,314.4683435,0,8,27.60891892
0,,29115,Other,14,,,82.06640517,2,7,32.76978633
0,94062,102052,Sales,14,,2,133.3781085,1,17,35.71661211
0,80299,123339,,,,,,,,35.31117092
0,31607,70118,ProfExe,6,0,0,255.7195673,0,15,23.0629138
0,52608,76936,Other,0,0,0,217.2771919,0,9,34.09538404
0,70322,88626,Other,3,0,0,244.8398642,2,26,32.64754112
0,89984,121189,Mgr,4,0,2,137.5978233,0,25,41.61332522
0,64500,83000,Other,10,0,0,83.2,3,11,
0,34291,68444,ProfExe,6,0,0,262.0791636,1,15,21.98106645
0,77366,130330,ProfExe,14,0,1,285.200062,1,18,28.1716511
0,63671,70982,ProfExe,0,0,0,169.346647,1,34,42.79163252
0,,69712,,0,0,0,,0,0,2.553521964
0,20996,41987,Mgr,9,0,0,120.9555144,0,10,21.11871262
0,32683,48467,Other,11,0,0,114.4120329,0,10,21.46972396
0,46955,67304,Other,2,0,0,171.6224654,0,13,36.55518895
0,61121,88844,Other,,0,0,295.792111,0,20,30.30376695
0,78965,90729,Mgr,4,0,0,132.6602719,2,26,39.68695911
0,89605,106290,Other,20,0,0,121.7476008,4,24,29.30354901
0,45516,63924,Other,,0,0,109.3307981,1,19,40.8719872
0,75360,105737,ProfExe,8,0,0,121.298029,1,27,24.76189959
0,79288,92391,ProfExe,8,0,1,341.5015591,,41,39.4354969
0,46551,68545,Other,7,0,0,118.7464861,3,49,29.57126338
0,80123,102223,ProfExe,9,2,0,176.418283,0,30,27.64495462
0,45138,52029,Other,,0,0,94.38539454,0,15,40.13605421
0,111914,142105,ProfExe,3,0,0,284.516966,1,46,32.91138466
0,100487,118911,Other,11,0,0,179.341027,0,27,35.85286371
0,78777,103344,ProfExe,5,0,0,104.4045965,1,27,24.35085757
0,52440,62150,Other,4,0,0,174.6769004,0,13,27.19172091
0,71511,88632,Other,9,0,0,85.74814912,2,11,31.54781167
0,54927,63177,Other,3,0,0,178.9361677,0,14,27.06223348
0,,30625,Other,11,,,89.85657709,2,9,33.47451381
0,70896,91652,Office,24,0,0,163.9916144,2,13,41.49281634
0,35799,51720,Other,10,0,0,123.218105,1,9,18.32493528
0,67956,80318,Other,1,0,0,233.3972732,2,26,31.31641542
1,38986,49970,Other,1,8,1,220.917262,0,17,47.91452111
1,69115,98900,Other,18,0,0,177.8666667,,11,
