idx,DEFAULT,OUTSTANDING MORTGAGE,PROPERTY VALUE,JOB,YEARS AT JOB,DEROGATORY REPORTS,DELINQUENT CREDIT LINES,OLDEST CREDIT (MONTHS),RECENT CREDIT ENQUIRIES,CREDIT LINES,DEBTINC,LTV RATIO
1548,0,66814.0,82021.0,Office,4.0,2.0,3.0,173.7118385,3.0,29.0,38.55692945,0.8145962619329196
1549,0,16115.0,69113.0,ProfExe,22.0,0.0,2.0,403.5149997,0.0,12.0,22.16824452,0.2331688683749801
1550,0,77846.0,101984.0,ProfExe,5.0,0.0,0.0,112.3848455,1.0,27.0,28.29873364,0.7633158142453719
1551,0,114392.0,214523.0,ProfExe,2.0,0.0,0.0,132.0976599,1.0,15.0,26.25183034,0.5332388601688397
1552,1,62568.0,79009.0,Office,4.0,0.0,3.0,295.3346697,0.0,19.0,28.60025223,0.7919097824298498
1553,1,,,Other,,,,,,,,
1554,0,78902.0,100332.0,ProfExe,4.0,0.0,0.0,116.9987995,0.0,26.0,34.68307147,0.7864091217159032
1555,0,,73121.0,,,,,,,,22.57724619,
1556,0,74783.0,100909.0,ProfExe,5.0,0.0,0.0,85.66483372,0.0,34.0,35.94785471,0.7410934604445589
1557,0,,29374.0,Office,20.0,0.0,0.0,207.9302558,1.0,15.0,38.95512474,
1558,0,,38246.0,Other,,,0.0,88.88697534,0.0,10.0,37.65838877,
1559,0,75705.0,90727.0,Mgr,5.0,0.0,0.0,143.1010326,2.0,27.0,42.16992673,0.8344263559910501
1560,0,66491.0,89553.0,,4.0,0.0,0.0,212.7832827,0.0,16.0,31.12013265,0.742476522282894
1561,0,55965.0,78051.0,Office,6.0,0.0,0.0,96.29202022,2.0,14.0,27.17323223,0.7170311719260484
1562,0,59813.0,72873.0,ProfExe,13.0,0.0,0.0,234.3302405,4.0,31.0,39.35147085,0.8207841038519067
1563,0,125486.0,195284.0,Office,0.0,0.0,0.0,354.2902872,0.0,15.0,38.14306879,0.6425820855779275
1564,0,43530.0,56600.0,Other,21.0,0.0,0.0,114.982979,0.0,23.0,39.4816629,0.7690812720848057
1565,0,56789.0,74016.0,Other,7.0,0.0,0.0,127.6254746,0.0,16.0,33.02714356,0.7672530263726762
1566,0,51203.0,60716.0,Other,2.0,0.0,0.0,99.10408262,0.0,20.0,38.23531293,0.8433197180314909
1567,0,,44849.0,Mgr,6.0,,,163.2745947,,9.0,23.48111664,
1568,0,,27439.0,,27.0,0.0,0.0,208.1771125,0.0,5.0,23.83011058,
1569,0,28043.0,87684.0,ProfExe,20.0,1.0,1.0,229.1779592,0.0,10.0,25.48999451,0.3198188951233977
1570,0,84380.0,202186.0,Self,13.0,0.0,0.0,34.91437168,,7.0,18.84034872,0.41733849030100995
1571,0,112930.0,144830.0,ProfExe,2.0,0.0,0.0,271.2380373,1.0,46.0,33.25107931,0.7797417662086584
1572,0,84278.0,200480.0,Self,14.0,0.0,0.0,4.412770061,,8.0,19.11248507,0.42038108539505187
1573,0,64934.0,74875.0,Other,3.0,0.0,0.0,192.3144827,2.0,16.0,34.34375572,0.8672320534223706
1574,0,50166.0,61395.0,Other,1.0,0.0,0.0,188.8866824,1.0,12.0,26.95045128,0.817102369899829
1575,0,52068.0,80643.0,Other,2.0,0.0,2.0,199.0877211,0.0,13.0,29.46213408,0.6456605037014992
1576,0,56720.0,82738.0,Other,17.0,0.0,0.0,200.4169543,0.0,16.0,34.01983769,0.6855374797553724
1577,0,104790.0,122169.0,Office,16.0,1.0,0.0,266.1210566,0.0,16.0,34.08217846,0.8577462367703754
1578,0,53651.0,87547.0,Other,18.0,0.0,0.0,191.3968875,0.0,16.0,34.36865089,0.6128251110831896
1579,0,116430.0,215014.0,ProfExe,3.0,0.0,0.0,132.0936343,0.0,14.0,26.86456847,0.5414996232803445
1580,0,43945.0,63337.0,Mgr,2.0,0.0,1.0,193.7424854,0.0,21.0,27.62349396,0.6938282520485656
1581,0,53151.0,71645.0,Other,7.0,0.0,0.0,135.800476,0.0,16.0,35.85161441,0.741866145578896
1582,0,70409.0,89099.0,ProfExe,9.0,0.0,0.0,169.401652,0.0,11.0,40.17443006,0.7902333359521431
1583,0,61264.0,75647.0,Office,11.0,0.0,0.0,262.8901879,3.0,36.0,39.5478827,0.8098668817005301
1584,0,44097.0,58336.0,Office,0.0,0.0,0.0,173.3183208,0.0,20.0,38.19162603,0.7559140153592978
1585,0,77143.0,86862.0,ProfExe,8.0,0.0,1.0,164.5964029,1.0,12.0,39.44969272,0.8881098754345974
1586,1,21096.0,38952.0,Office,13.0,0.0,0.0,129.7,0.0,5.0,,0.5415896487985212
1587,1,47597.57,75937.5,Other,13.5,0.0,0.0,89.4,0.0,7.0,,0.6267992757201646
1588,1,67000.0,83000.0,ProfExe,4.0,,,,,,,0.8072289156626506
1589,1,62000.0,83000.0,,0.0,5.0,1.0,177.5666667,2.0,34.0,,0.7469879518072289
1590,0,64371.0,73636.0,ProfExe,2.0,0.0,0.0,162.1162539,1.0,35.0,39.79119896,0.8741783910044
1591,0,63136.0,81099.0,Other,3.0,,,149.0647448,,35.0,28.97594012,0.7785052836656432
1592,0,29281.0,37717.0,Mgr,15.0,0.0,0.0,61.91544466,0.0,9.0,30.70242855,0.7763342789723466
1593,0,104610.0,118861.0,Other,18.0,0.0,1.0,203.7002024,1.0,16.0,37.59695145,0.8801036504824964
1594,0,,64037.0,Other,,0.0,0.0,354.1745808,0.0,7.0,34.35573924,
1595,0,59781.0,69864.0,Other,4.0,0.0,1.0,312.547396,0.0,9.0,31.18180135,0.8556767433871522
1596,0,22758.0,36922.0,Office,7.0,0.0,1.0,103.0481171,0.0,16.0,19.0201683,0.6163804777639348
1597,0,82326.0,94599.0,Other,0.0,4.0,0.0,,0.0,3.0,29.89362148,0.8702628991849808
1598,0,64143.0,78851.0,Office,6.0,0.0,3.0,201.369922,3.0,29.0,35.79580494,0.8134709769058097
1599,0,92613.0,108515.0,Other,11.0,0.0,0.0,206.8225881,3.0,16.0,39.11103947,0.8534580472745703
1600,1,44623.0,,ProfExe,13.0,6.0,2.0,178.0932217,0.0,29.0,21.33465191,
1601,1,57939.0,69774.0,Mgr,5.0,0.0,0.0,91.99164592,0.0,12.0,72.26409333,0.830380944191246
1602,0,50433.0,107092.0,ProfExe,5.0,0.0,1.0,225.1816913,0.0,9.0,24.95259473,0.47093153550218503
1603,0,89205.0,128462.0,Office,10.0,0.0,0.0,128.1235975,0.0,21.0,37.52332471,0.6944076847628092
1604,0,22635.0,33353.0,Office,6.0,0.0,0.0,85.57207035,0.0,16.0,19.22387267,0.6786495967379246
1605,0,35865.0,50000.0,Other,,0.0,0.0,78.13333333,0.0,15.0,,0.7173
1606,1,57200.0,72500.0,Other,5.0,0.0,0.0,34.46666667,4.0,15.0,,0.7889655172413793
1607,1,45917.0,60000.0,Other,10.0,0.0,1.0,304.3666667,3.0,27.0,,0.7652833333333333
1608,0,96882.0,118914.0,ProfExe,13.0,0.0,0.0,176.2219109,2.0,17.0,34.7577402,0.8147232453706039
1609,0,28654.0,47042.0,Other,10.0,,0.0,158.0847883,7.0,29.0,38.47750484,0.6091152587049871
1610,0,36357.0,56514.0,Other,31.0,0.0,0.0,237.8189664,0.0,19.0,20.1815824,0.6433273171249602
1611,0,33379.0,51821.0,Other,31.0,0.0,0.0,247.1205918,0.0,19.0,23.66108403,0.6441211092028328
1612,0,64510.0,71105.0,ProfExe,5.0,0.0,0.0,150.263332,1.0,34.0,43.23918712,0.9072498417832783
1613,0,57436.0,72460.0,Other,11.0,0.0,0.0,255.1260302,0.0,27.0,28.94553179,0.7926580182169473
1614,0,129432.0,198705.0,Office,0.0,0.0,0.0,341.0473292,0.0,16.0,39.96325851,0.6513776704159432
1615,0,73079.0,101219.0,ProfExe,7.0,0.0,0.0,152.249875,0.0,33.0,34.24962074,0.721988954642903
1616,0,,36474.0,Other,,,1.0,93.72713803,0.0,10.0,37.20295356,
1617,0,42151.0,58947.0,Other,22.0,0.0,0.0,122.0303618,0.0,23.0,40.08314453,0.7150660763058341
1618,1,,67940.0,Mgr,3.0,3.0,4.0,204.0255932,1.0,38.0,,
1619,0,78789.0,91342.0,Mgr,5.0,0.0,0.0,128.3606743,2.0,27.0,41.9526818,0.8625714348273521
1620,0,47072.0,85090.0,Other,18.0,0.0,0.0,192.2531823,0.0,16.0,35.06486468,0.5532024914796099
1621,0,95411.0,117927.0,ProfExe,14.0,0.0,0.0,177.9266958,1.0,17.0,34.49056413,0.8090683219279724
1622,1,54085.0,68239.0,Other,2.0,1.0,2.0,8.055265077,3.0,15.0,32.01265858,0.7925819546007415
1623,1,51600.0,72399.0,Other,15.0,0.0,1.0,125.36337,4.0,20.0,,0.7127170264782663
1624,0,52650.0,63646.0,Other,0.0,1.0,0.0,194.7609999,1.0,13.0,27.61084406,0.8272318763158721
1625,0,59932.0,80313.0,Office,14.0,0.0,0.0,238.4864616,0.0,32.0,44.4749177,0.7462303736630433
1626,0,40266.0,59097.0,Other,,0.0,0.0,74.9980986,0.0,15.0,39.49702872,0.6813543834712422
1627,0,,69125.0,,,,,,,,23.76683213,
1628,0,84863.0,91737.0,Other,0.0,4.0,0.0,,0.0,4.0,30.33081149,0.9250684020624176
1629,0,63724.0,82252.0,Office,13.0,0.0,0.0,233.2488794,3.0,37.0,40.07527584,0.7747410397315567
1630,0,59506.0,85000.0,Other,3.0,0.0,0.0,37.56666667,2.0,4.0,,0.7000705882352941
1631,1,69100.0,85000.0,Mgr,3.8,3.0,0.0,80.1,0.0,22.0,,0.8129411764705883
1632,1,62400.0,78000.0,Office,20.0,0.0,0.0,216.0666667,2.0,24.0,,0.8
1633,1,63914.0,93707.0,Other,7.0,3.0,0.0,162.579837,2.0,51.0,69.48065039,0.6820621725164608
1634,0,37093.0,62116.0,Mgr,,,,,,,37.01094877,0.5971569321913839
1635,0,74783.0,86227.0,Mgr,7.0,0.0,0.0,116.7568005,0.0,23.0,28.01922708,0.867280550175699
1636,0,64278.0,76055.0,Other,12.0,0.0,0.0,245.2951629,0.0,26.0,28.43996584,0.8451515350733022
1637,0,15163.0,74500.0,ProfExe,19.0,0.0,2.0,378.8258185,1.0,11.0,20.09078333,0.2035302013422819
1638,0,56441.0,86987.0,Other,17.0,0.0,0.0,198.0327176,0.0,16.0,33.93116342,0.6488440801499075
1639,0,78157.0,103016.0,Mgr,1.0,0.0,0.0,69.80569767,2.0,24.0,38.44838712,0.7586879708006523
1640,0,55119.0,67931.0,Mgr,4.0,0.0,0.0,199.4106992,2.0,16.0,27.61633851,0.8113968585770855
1641,0,56990.0,83334.0,Other,4.0,0.0,2.0,177.4326989,0.0,13.0,30.9986945,0.683874529003768
1642,0,101520.0,110617.0,Other,18.0,0.0,2.0,198.5433481,1.0,16.0,38.72125945,0.9177612844318686
1643,0,96532.0,107600.0,Other,12.0,0.0,0.0,214.8698168,2.0,15.0,40.28741144,0.8971375464684015
1644,0,68059.0,86216.0,Other,3.0,,,175.6585679,,35.0,30.25396992,0.7894010392502552
1645,1,74512.0,93328.0,Office,4.0,5.0,0.0,117.91882,,16.0,58.29598994,0.7983884793416767
1646,0,118053.0,125325.0,Self,5.0,0.0,0.0,181.1720651,0.0,18.0,33.20039733,0.9419748653500898
1647,0,52104.0,61618.0,Office,0.0,0.0,0.0,160.7499314,0.0,21.0,37.12951204,0.8455970657924632
1648,0,79131.0,102263.0,ProfExe,5.0,0.0,0.0,105.2538926,0.0,34.0,36.07097887,0.7737989302093622
1649,1,67678.0,108092.0,ProfExe,13.0,0.0,7.0,126.6582316,0.0,36.0,37.16268969,0.6261147911038745
1650,0,,65769.0,Other,,0.0,0.0,357.3326822,0.0,7.0,34.32727654,
1651,0,21813.0,30436.0,Office,5.0,0.0,1.0,104.0116359,0.0,16.0,19.40846123,0.7166841897752662
1652,0,44944.0,57132.0,Other,,0.0,0.0,74.15604508,0.0,14.0,42.81224294,0.7866694671987677
1653,0,57760.0,65535.0,Mgr,11.0,0.0,0.0,108.4694005,1.0,18.0,32.78348357,0.8813611047531853
1654,0,65062.0,78004.0,Office,12.0,0.0,0.0,251.1441957,0.0,31.0,43.37237282,0.8340854315163325
1655,0,67336.0,82218.0,Office,12.0,0.0,0.0,255.3135348,3.0,36.0,40.87842824,0.8189934077695882
1656,0,86785.0,125552.0,Office,11.0,0.0,0.0,148.1764924,1.0,22.0,37.88444933,0.6912275391869505
1657,0,116742.0,137385.0,ProfExe,15.0,,1.0,170.5400351,1.0,33.0,30.78500359,0.8497434217709356
1658,0,38825.0,51984.0,Other,,0.0,0.0,82.52779435,0.0,14.0,40.88273326,0.7468644198214835
1659,0,32257.0,59515.0,Office,23.0,0.0,0.0,231.5999445,0.0,29.0,25.70127642,0.5419978156767201
1660,0,,51246.0,Other,11.0,0.0,0.0,305.5667157,2.0,13.0,32.50005907,
1661,0,65012.0,91614.0,Office,26.0,0.0,0.0,171.8895469,2.0,13.0,42.48851705,0.7096295326041872
1662,0,53596.0,69786.0,Mgr,5.0,,,126.7877807,,24.0,41.04775488,0.7680050439916316
1663,0,98877.0,110250.0,Other,18.0,0.0,2.0,195.8629168,1.0,16.0,36.87169942,0.896843537414966
1664,0,112146.0,140781.0,ProfExe,14.0,,0.0,170.7005075,0.0,32.0,29.9424924,0.7965989728727598
1665,0,44600.0,63800.0,Other,9.0,0.0,0.0,243.5,0.0,18.0,,0.6990595611285266
1666,1,54867.0,79000.0,Mgr,1.0,0.0,0.0,182.6,2.0,23.0,,0.6945189873417722
1667,0,44142.0,54299.0,Other,22.0,0.0,0.0,123.4711472,0.0,22.0,37.1549023,0.8129431481242748
1668,0,56443.0,86913.0,Office,12.0,0.0,0.0,119.8594097,0.0,24.0,38.86165697,0.6494195344770057
1669,0,85486.0,109386.0,ProfExe,11.0,0.0,1.0,175.5425655,0.0,28.0,33.67090818,0.7815076883696268
1670,1,108763.0,128780.0,Office,8.0,0.0,0.0,60.3779329,3.0,21.0,49.41811438,0.8445643733498991
1671,0,56792.0,64130.0,Mgr,13.0,0.0,0.0,118.6125902,1.0,18.0,32.6657463,0.8855761733977857
1672,0,,39433.0,Other,,,1.0,81.39482961,0.0,9.0,35.50366426,
1673,0,71000.0,87000.0,Mgr,20.0,0.0,0.0,238.4666667,11.0,24.0,,0.8160919540229885
1674,0,85179.0,122788.0,Other,10.0,,,,,,39.43073063,0.6937078541877056
1675,0,41009.0,68211.0,Office,23.0,0.0,0.0,234.9296174,0.0,28.0,28.3910393,0.6012080163023559
1676,0,28329.0,80963.0,ProfExe,21.0,0.0,0.0,239.4571177,0.0,10.0,24.53499719,0.3499005718661611
1677,0,117550.0,144178.0,ProfExe,15.0,,1.0,170.9458328,1.0,32.0,29.09998121,0.8153116286812135
1678,1,58104.0,77870.0,Other,7.0,0.0,0.0,69.43333333,1.0,19.0,,0.74616668806986
1679,1,52814.0,72000.0,Other,12.0,0.0,0.0,123.6,0.0,20.0,,0.7335277777777778
1680,0,34222.0,59948.0,Office,24.0,0.0,0.0,228.0753508,1.0,29.0,25.72883738,0.5708614132247948
1681,0,26601.0,52544.0,Other,0.0,0.0,0.0,240.6943608,0.0,11.0,40.77567715,0.506261419001218
1682,0,81849.0,105403.0,ProfExe,5.0,0.0,1.0,82.63950538,1.0,34.0,36.50598321,0.7765338747473981
1683,1,29822.0,48574.0,Office,13.0,0.0,0.0,132.4016914,0.0,4.0,36.61115697,0.6139498497138387
1684,0,201264.0,227295.0,ProfExe,10.0,0.0,0.0,239.7433663,0.0,22.0,33.77633696,0.8854748234673002
1685,0,97506.0,110902.0,Other,17.0,0.0,1.0,196.568128,2.0,15.0,37.99899138,0.8792086707182918
1686,0,89595.0,107895.0,Mgr,9.0,0.0,0.0,250.4682419,0.0,24.0,30.30538811,0.830390657583762
1687,1,63833.0,,Other,3.0,,,,,,40.93276678,
1688,0,78959.0,104371.0,Mgr,1.0,0.0,0.0,79.08139722,1.0,23.0,40.02421108,0.7565224056490788
1689,0,83877.0,208924.0,Self,15.0,0.0,0.0,12.75204694,,7.0,18.24972192,0.401471348432923
1690,0,114329.0,143915.0,ProfExe,15.0,,1.0,185.5726683,0.0,32.0,28.97773866,0.7944203175485529
1691,0,81318.0,105454.0,ProfExe,6.0,0.0,0.0,92.13682104,1.0,33.0,37.52575103,0.7711229540842452
1692,0,61094.0,74842.0,Other,12.0,0.0,0.0,250.1998344,0.0,26.0,29.73487407,0.8163063520483151
1693,0,84172.0,123415.0,Office,9.0,0.0,0.0,139.0184494,1.0,21.0,38.58266988,0.682024065146052
1694,0,83560.0,126479.0,Other,8.0,,,,,,38.92831569,0.6606630349702323
1695,0,63019.0,74204.0,Office,6.0,0.0,0.0,98.59173833,2.0,14.0,24.49043836,0.8492668858821627
1696,0,41182.0,59947.0,Other,23.0,0.0,0.0,118.1799392,0.0,22.0,37.13106416,0.6869734932523729
1697,0,57371.0,69076.0,Mgr,10.0,1.0,0.0,83.25197204,1.0,19.0,29.63210826,0.8305489605651746
1698,0,76799.0,83864.0,Mgr,8.0,0.0,0.0,102.2042743,0.0,22.0,27.17193008,0.9157564628446055
1699,0,35028.0,55079.0,Other,23.0,0.0,1.0,108.6339686,0.0,23.0,40.79745755,0.635959258519581
1700,0,30777.0,43157.0,Other,8.0,,0.0,151.699431,7.0,28.0,38.17774295,0.7131403943740297
1701,0,7804.0,65395.0,Other,8.0,2.0,0.0,347.1233258,0.0,21.0,16.81630749,0.11933634069883019
1702,0,38130.0,68707.0,Office,23.0,0.0,0.0,234.8879805,1.0,29.0,26.3012369,0.5549652873797429
1703,0,15756.0,53079.0,Office,23.0,0.0,0.0,259.5550444,0.0,20.0,29.39747822,0.29684055841293167
1704,1,50581.0,70171.0,Other,,0.0,2.0,206.3192338,1.0,12.0,29.84313667,0.7208248421712673
1705,0,69796.0,93757.0,Office,16.0,0.0,1.0,91.43267591,0.0,8.0,24.45938368,0.7444350821805306
1706,0,102109.0,121229.0,,2.0,0.0,0.0,104.4825912,0.0,25.0,34.76728889,0.8422819622367586
1707,0,79844.0,98139.0,ProfExe,8.0,0.0,0.0,156.9547583,0.0,34.0,31.70012432,0.8135807375253467
1708,1,76345.0,89036.0,Other,8.0,0.0,0.0,91.97034976,1.0,19.0,50.17306503,0.8574621501415158
1709,0,35721.0,52938.0,Other,23.0,0.0,1.0,125.928071,0.0,22.0,38.62702499,0.6747704862291738
1710,0,72786.0,84595.0,Office,4.0,2.0,2.0,198.7693251,3.0,30.0,38.09020903,0.8604054613156806
1711,1,42000.0,60000.0,Other,4.0,1.0,2.0,145.5333333,0.0,23.0,,0.7
1712,1,69000.0,92900.0,ProfExe,2.0,0.0,0.0,115.9,0.0,15.0,,0.7427341227125942
1713,1,74427.0,96270.0,Other,18.0,0.0,1.0,169.7333333,2.0,40.0,,0.7731068868806482
1714,1,,,Other,3.0,0.0,2.0,213.6666667,1.0,15.0,,
1715,0,43000.0,64000.0,Other,1.0,0.0,0.0,262.9666667,0.0,21.0,,0.671875
1716,0,96000.0,135000.0,ProfExe,14.0,0.0,0.0,126.8,5.0,22.0,,0.7111111111111111
1717,0,46000.0,60200.0,Other,4.0,0.0,0.0,176.5,0.0,14.0,,0.7641196013289037
1718,0,87000.0,101200.0,Sales,13.0,,2.0,151.1333333,1.0,18.0,,0.8596837944664032
1719,0,98000.0,123385.0,ProfExe,10.0,0.0,0.0,170.4333333,3.0,32.0,,0.7942618632734936
1720,0,76187.0,93100.0,Other,0.5,0.0,0.0,144.0666667,0.0,23.0,,0.8183351235230935
1721,0,73000.0,94900.0,ProfExe,9.0,3.0,0.0,189.7,1.0,30.0,,0.7692307692307693
1722,0,150000.0,175065.0,ProfExe,7.0,,1.0,206.6666667,4.0,26.0,,0.8568246080027418
1723,0,29600.0,61250.0,ProfExe,7.5,0.0,0.0,264.8,1.0,16.0,,0.483265306122449
1724,0,,63000.0,,0.0,0.0,0.0,,0.0,0.0,,
1725,0,94000.0,112125.0,Office,2.0,0.0,0.0,143.0333333,1.0,22.0,,0.8383500557413601
1726,0,72000.0,106000.0,Other,6.0,0.0,0.0,78.06666667,2.0,14.0,,0.6792452830188679
1727,0,42482.0,67800.0,ProfExe,19.0,0.0,0.0,199.9,0.0,16.0,,0.6265781710914454
1728,0,53800.0,80000.0,Other,0.3,0.0,0.0,124.7666667,4.0,11.0,,0.6725
1729,0,88000.0,118750.0,Mgr,3.0,0.0,3.0,153.5,0.0,26.0,,0.7410526315789474
1730,0,44000.0,59500.0,Other,3.7,0.0,0.0,172.5,0.0,14.0,,0.7394957983193278
1731,0,81000.0,105250.0,ProfExe,9.0,0.0,0.0,200.9,2.0,37.0,,0.7695961995249406
1732,0,36346.0,54000.0,Other,,0.0,0.0,114.6666667,2.0,19.0,,0.673074074074074
1733,0,81000.0,99000.0,Other,20.0,0.0,0.0,136.0,4.0,24.0,,0.8181818181818182
1734,0,64000.0,80000.0,Other,2.0,0.0,0.0,239.5333333,3.0,26.0,,0.8
1735,1,,87000.0,Other,13.0,,,,,,,
1736,0,85039.0,111100.0,ProfExe,0.2,1.0,2.0,144.0666667,1.0,34.0,,0.7654275427542754
1737,0,87000.0,113850.0,Office,11.0,0.0,0.0,216.1333333,0.0,12.0,,0.764163372859025
1738,1,,,Other,19.0,0.0,8.0,195.8333333,0.0,13.0,,
1739,1,75373.0,102602.0,Other,6.0,2.0,0.0,99.36666667,0.0,21.0,,0.7346153096430869
1740,1,36000.0,51900.0,Other,0.1,0.0,0.0,247.5,1.0,10.0,,0.6936416184971098
1741,1,114390.0,132800.0,Mgr,10.0,0.0,0.0,95.73333333,0.0,25.0,,0.8613704819277108
1742,1,28298.0,72000.0,Other,8.0,,,105.5,2.0,22.0,,0.39302777777777775
1743,1,118000.0,139350.0,ProfExe,2.0,0.0,0.0,153.1666667,2.0,17.0,,0.8467886616433441
1744,1,87917.0,,Other,12.9,0.0,1.0,71.0,0.0,12.0,,
1745,1,58730.0,80000.0,Office,10.0,,4.0,123.1,3.0,25.0,,0.734125
1746,1,59099.0,82000.0,Other,10.0,0.0,2.0,219.1333333,0.0,33.0,,0.720719512195122
1747,1,15231.0,42845.01,Office,6.5,0.0,1.0,65.96666667,2.0,18.0,,0.35549063940001413
1748,1,48786.0,89800.0,ProfExe,29.9,0.0,5.0,220.1333333,1.0,16.0,,0.5432739420935412
1749,1,74265.0,91000.0,Other,7.0,1.0,0.0,137.0,0.0,3.0,,0.8160989010989012
1750,1,42000.0,58000.0,Other,5.0,0.0,1.0,113.6333333,1.0,18.0,,0.7241379310344828
1751,0,76674.0,97936.0,Mgr,5.0,0.0,0.0,147.9142027,2.0,27.0,41.22576316,0.7828990361052116
1752,1,54257.0,82764.0,Other,14.0,1.0,1.0,188.3374218,2.0,31.0,38.94275964,0.6555628050843362
1753,0,36072.0,62960.0,ProfExe,8.0,0.0,0.0,288.5298732,0.0,16.0,22.42300246,0.5729351969504447
1754,0,97650.0,115931.0,ProfExe,11.0,0.0,0.0,199.828042,1.0,17.0,34.38794397,0.8423113748695344
1755,0,,67446.0,Other,,0.0,0.0,356.9333304,0.0,7.0,37.93444341,
1756,0,88210.0,114224.0,ProfExe,8.0,0.0,0.0,203.468979,1.0,36.0,41.57297152,0.7722545174394173
1757,0,84191.0,100654.0,ProfExe,0.0,0.0,0.0,79.67788538,1.0,20.0,33.77330326,0.8364396844636081
1758,0,63589.0,75959.0,Office,14.0,1.0,0.0,253.616928,1.0,31.0,43.15970058,0.8371489882699877
1759,1,,33879.0,Other,,1.0,0.0,121.3795359,0.0,4.0,39.69469137,
1760,1,48189.0,53969.0,Other,5.0,0.0,0.0,276.3817427,0.0,18.0,65.49524315,0.8929014804795345
1761,0,98428.0,114820.0,Other,16.0,0.0,1.0,188.1482082,2.0,15.0,36.73772129,0.85723741508448
1762,0,56335.0,86648.0,Other,17.0,0.0,0.0,206.2470947,0.0,17.0,35.12787435,0.6501592650724771
1763,0,48622.0,83158.0,Other,4.0,0.0,2.0,191.5692916,0.0,12.0,29.20449956,0.5846941965896245
1764,0,58556.0,76724.0,Other,3.0,0.0,1.0,234.6585447,1.0,16.0,37.63925293,0.7632031698034514
1765,1,186062.0,227171.0,ProfExe,0.0,0.0,0.0,67.78084803,,4.0,26.990533,0.8190394020363515
1766,0,13218.0,82386.0,Other,7.0,0.0,0.0,262.3942543,0.0,14.0,18.43047238,0.16043988056223144
1767,0,96439.0,126328.0,Mgr,3.0,0.0,3.0,156.3191309,0.0,26.0,39.27931325,0.7634016211766196
1768,0,44484.0,64398.0,Other,3.0,0.0,0.0,263.0447041,0.0,20.0,28.80398255,0.6907667939998137
1769,1,29097.0,72647.0,Other,8.0,,,109.5148795,1.0,22.0,45.30476057,0.4005258303852878
1770,0,90917.0,102400.0,Sales,11.0,,2.0,159.874518,0.0,17.0,33.4537285,0.887861328125
1771,0,50100.0,66410.0,Other,3.0,0.0,0.0,176.0098643,0.0,14.0,28.54860369,0.7544044571600662
1772,0,68941.0,75029.0,Office,14.0,0.0,0.0,254.1896555,0.0,31.0,43.89784955,0.9188580415572645
1773,0,50150.0,65565.0,Other,4.0,0.0,0.0,166.2317086,0.0,13.0,26.64432479,0.7648898040112865
1774,0,50973.0,74183.0,Mgr,6.0,,,122.6918271,,24.0,41.12808531,0.6871250825660866
1775,1,22000.0,38750.0,Other,0.8,0.0,0.0,167.4,1.0,17.0,,0.567741935483871
1776,0,12000.0,33938.0,Mgr,9.0,0.0,0.0,118.7666667,0.0,11.0,,0.3535859508515528
1777,0,31400.0,48000.0,Other,6.0,1.0,0.0,107.5333333,2.0,16.0,,0.6541666666666667
1778,1,67000.0,79100.0,Mgr,5.0,0.0,0.0,155.2,1.0,32.0,,0.8470290771175727
1779,0,67927.0,94126.0,Other,2.0,0.0,0.0,35.53887812,2.0,3.0,38.84759708,0.7216603276459215
1780,0,,72731.0,,0.0,0.0,0.0,,0.0,0.0,0.7202950067,
1781,0,74594.0,90555.0,Mgr,4.0,0.0,0.0,123.7766246,2.0,27.0,41.63484731,0.8237424769477113
1782,0,83557.0,98881.0,ProfExe,6.0,0.0,0.0,102.2257045,1.0,26.0,25.78278709,0.8450258391399763
1783,0,61868.0,66874.0,Other,30.0,0.0,3.0,170.4386392,0.0,23.0,37.915021,0.9251428058737327
1784,0,46152.0,72773.0,Other,0.0,0.0,0.0,270.4899801,0.0,20.0,29.49511599,0.6341912522501477
1785,0,97185.0,113004.0,Other,13.0,0.0,0.0,202.6225313,2.0,15.0,37.71664611,0.8600138048210683
1786,0,105104.0,144712.0,ProfExe,13.0,0.0,0.0,129.5188081,5.0,22.0,37.41377466,0.7262977500138206
1787,0,71060.0,79744.0,Other,3.0,,,179.8663489,,35.0,29.89415099,0.8911015248796148
1788,0,85121.0,113744.0,ProfExe,0.0,0.0,2.0,139.4853397,0.0,34.0,33.94343772,0.7483559572373049
1789,0,28193.0,34705.0,Other,0.0,,,,,,37.6180269,0.8123613312202853
1790,0,18728.0,34443.0,Mgr,9.0,0.0,0.0,117.6482829,0.0,10.0,21.58983638,0.5437389309874285
1791,0,55147.0,72553.0,Other,0.0,0.0,0.0,229.4061754,0.0,10.0,35.86772963,0.7600926219453366
1792,0,48149.0,74539.0,ProfExe,17.0,0.0,0.0,200.0325616,0.0,15.0,23.13097189,0.6459571499483492
1793,0,61929.0,83102.0,Office,14.0,0.0,0.0,238.5249274,1.0,32.0,44.44967097,0.7452167216192149
1794,0,110088.0,137794.0,ProfExe,3.0,0.0,0.0,251.1518919,1.0,46.0,33.51711722,0.798931738682381
1795,0,57785.0,72971.0,Other,2.0,0.0,0.0,166.8994602,1.0,16.0,34.70964393,0.7918899288758547
1796,0,67474.0,88473.0,Other,2.0,0.0,0.0,234.7759967,3.0,26.0,29.09729879,0.7626507522068879
