idx,DEFAULT,OUTSTANDING MORTGAGE,PROPERTY VALUE,LTV RATIO,missing_mortgage,missing_property_value,predicted_probability,dataset,LGD,RWA_IRB,EL
2148,0,65662.0,92050.0,0.7133297121129821,0,0,0.1417125026045784,Training,0.45,152120.67130179884,4187.306855709822
2149,0,78465.0,97506.0,0.804719709556335,0,0,0.1799389347150918,Training,0.45,194155.75391725582,6353.508830588855
2151,0,60174.0,81944.0,0.7343307624719321,0,0,0.0718598394822636,Training,0.45,106597.89734589847,1945.8422914525784
2152,0,100784.0,118708.0,0.8490076490211275,0,0,0.0190259173774813,Training,0.45,85938.10536400467,862.878625637434
2153,0,69612.0,87728.0,0.793498084989969,0,0,0.0083770325646494,Training,0.45,34866.08418997355,262.4138959006683
2154,0,66737.0,71117.0,0.9384113503100524,0,0,0.0959045833354817,Training,0.45,134127.13079485996,2880.172880127019
2155,0,95084.0,117279.0,0.810750432728792,0,0,0.0467042987718078,Validation,0.45,136005.4824035764,1998.3741949883579
2156,0,23017.797837607428,33664.0,0.6837511239783576,1,0,0.0363836366509236,Validation,0.45,28756.689866404144,376.86203686256556
2157,0,87175.0,115530.0,0.7545659136155112,0,0,0.0267956112757076,Training,0.45,91406.37764020661,1051.1583358319144
2158,0,68262.0,93841.0,0.7274219157937362,0,0,0.0959045833354817,Validation,0.45,137192.05541631675,2945.9874004409935
2159,0,59941.0,69336.0,0.8645004038306219,0,0,0.119677753081318,Test,0.45,131185.64105288702,3228.121888851277
2160,0,63572.0,102739.0,0.6187718393209979,0,0,0.0190259173774813,Validation,0.45,54207.58487657272,544.2820287845585
2161,0,88738.0,114815.0,0.7728781082611157,0,0,0.0562609926136271,Validation,0.45,139680.05006184292,2246.619583146619
2162,0,63150.0,77787.0,0.8118323113116588,0,0,0.008375743780809,Training,0.45,31626.21870358921,238.0176988911398
2163,0,71698.0,93536.0,0.7665283954840917,0,0,0.0562609926136271,Training,0.45,112857.85378681075,1815.2102917853263
2164,0,59352.0,87767.0,0.6762450579374936,0,0,0.008375743780809,Training,0.45,29724.13828179615,223.7027151953591
2165,0,40023.0,67357.0,0.5941921403862999,0,0,0.0346090512482412,Test,0.45,48622.60188500523,623.321126148761
2166,0,44586.0,73764.0,0.6044411908247925,0,0,0.008375743780809,Training,0.45,22329.16210796878,168.04841049501755
2167,0,40786.0,66872.0,0.6099114726641943,0,0,0.0346090512482412,Training,0.45,49549.54502365698,635.2041438948445
2168,0,91734.0,114906.0,0.798339512297008,0,0,0.0416971016455334,Training,0.45,123506.83397372474,1721.2688650581124
2169,0,82036.0,104261.0,0.7868330439953578,0,0,0.0708538629594606,Test,0.45,144377.7700994726,2615.6553757840397
2170,0,109258.0,126101.0,0.8664324628670669,0,0,0.0467042987718078,Test,0.45,156279.5738131542,2296.2682238445796
2173,0,47900.0,135500.0,0.35350553505535054,0,0,0.5009347393675704,Test,0.45,108417.45825715,10797.64830706798
2174,0,42000.0,62800.0,0.6687898089171974,0,0,0.4534831721179381,Training,0.45,100594.65671668209,8570.83195302903
2179,0,89184.0,116848.0,0.7632479802820759,0,0,0.0467042987718078,Test,0.45,127566.28815237641,1874.3742817492082
2180,0,116123.0,145597.0,0.7975645102577663,0,0,0.0190259173774813,Validation,0.45,99017.60804477213,994.2059716313673
2181,0,67180.0,85634.0,0.7845014830557956,0,0,0.0208904915234831,Test,0.45,60672.33180611712,631.5404492464177
2182,0,92989.0,111120.0,0.8368340532757379,0,0,0.0416971016455334,Test,0.45,125196.51366322945,1744.8173032124273
2183,0,48832.0,144065.0,0.3389581091868254,0,0,0.1137258870704558,Training,0.45,104900.47756336027,2499.058132841024
2184,0,117604.0,136099.0,0.8641062755788066,0,0,0.0047251656534692,Training,0.45,39642.225927858766,250.06427167976628
2185,0,124696.0,200707.0,0.6212837619016776,0,0,0.0190259173774813,Test,0.45,106327.77014674875,1067.6051069860837
2186,0,117321.0,138746.0,0.845581133870526,0,0,0.0047251656534692,Training,0.45,39546.83163907961,249.46252183379698
2187,0,94727.0,112683.0,0.8406503199240347,0,0,0.0416971016455334,Validation,0.45,127536.48442048776,1777.428606409399
2188,0,66754.0,80156.0,0.832801037975947,0,0,0.0416971016455334,Validation,0.45,89874.80318183031,1252.5517454606716
2189,0,64799.0,84425.0,0.7675333135919455,0,0,0.0708538629594606,Training,0.45,114041.82462182122,2066.066759659539
2190,0,115816.0,212995.0,0.5437498532829409,0,0,0.0321424601431243,Training,0.45,134933.86391927805,1675.1750237712379
2191,0,24202.054784337946,35396.0,0.6837511239783576,1,0,0.0363836366509236,Test,0.45,30236.21062592803,396.25144536559446
2192,0,49164.44081853982,71904.0,0.6837511239783576,1,0,0.1721226640823623,Test,0.45,120347.5511740962,3808.04153931302
2193,0,87294.0,115183.0,0.7578722554543639,0,0,0.119677753081318,Training,0.45,191049.85485845615,4701.217399866258
2194,0,66178.0,104378.0,0.6340224951618157,0,0,0.0190259173774813,Test,0.45,56429.71043795742,566.5937220931309
2195,0,89937.0,110986.0,0.8103454489755465,0,0,0.0400413129227557,Validation,0.45,118451.55616983915,1620.5380021502458
2196,0,58539.0,67899.0,0.8621481906950029,0,0,0.119677753081318,Training,0.45,128117.25265836329,3152.6171944322737
2197,0,66098.0,76014.0,0.8695503459888968,0,0,0.040301282019472,Training,0.45,87362.077786827,1198.7253625153771
2198,0,18232.0,75898.0,0.24021713352130492,0,0,0.0400353493532277,Training,0.45,24010.510547869533,328.46602023362135
2199,0,55901.0,87519.0,0.638729875798398,0,0,0.0708538629594606,Training,0.45,98381.95092801475,1782.3608069835632
2200,0,41000.0,73440.0,0.5582788671023965,0,0,0.4534831721179381,Training,0.45,98199.54584247537,8366.764525575958
2201,0,55864.0,87500.0,0.6384457142857143,0,0,0.3180226123901646,Training,0.45,146342.36643648028,7994.706848353871
2204,0,90519.0,110885.0,0.8163322361004645,0,0,0.0416971016455334,Training,0.45,121871.00861695326,1698.470974733417
2205,0,12724.0,52016.0,0.24461704091048908,0,0,0.008375743780809,Training,0.45,6372.319980751688,47.957833740156175
2206,0,81620.0,101933.0,0.8007220429105393,0,0,0.0959045833354817,Test,0.45,164038.78531364116,3522.4794413289073
2207,0,7627.0,59173.0,0.12889324523008805,0,0,0.048983147398321,Training,0.45,11184.96989316777,168.11750934314742
2208,0,159591.0,182585.0,0.8740641345126927,0,0,0.0159850877997238,Training,0.45,122038.52220741483,1147.9842661705745
2209,0,101377.0,131079.0,0.7734038251741316,0,0,0.0208904915234831,Training,0.45,91556.6981468999,953.016911629266
2210,0,39997.0,56571.0,0.7070230330027752,0,0,0.0708538629594606,Validation,0.45,70391.99462027165,1275.2738805552956
2211,0,67354.0,81255.0,0.8289212971509445,0,0,0.1137258870704558,Test,0.45,144689.27682262793,3446.952028984566
2212,0,13202.0,50848.0,0.25963656387665196,0,0,0.0190259173774813,Test,0.45,11257.29150475859,113.03107254787867
2213,0,112223.0,144451.0,0.7768932025392694,0,0,0.0190259173774813,Training,0.45,95692.09396595389,960.8154866338876
2214,0,94650.0,109650.0,0.8632010943912448,0,0,0.2472632650138446,Training,0.45,247058.84600545463,10531.560615102177
2215,0,81378.0,108628.0,0.7491438671429097,0,0,0.119677753081318,Training,0.45,178102.21880852574,4382.611285613173
2216,0,96225.0,112676.0,0.853997301998651,0,0,0.0467042987718078,Test,0.45,137637.53674944406,2022.3545171927426
2217,0,38981.0,67536.0,0.5771884624496565,0,0,0.0346090512482412,Test,0.45,47356.71099316365,607.0929420184606
2218,0,84761.0,95382.0,0.888647753244847,0,0,0.0959045833354817,Training,0.45,170351.52514052365,3658.035774644444
2220,0,89345.0,105590.0,0.8461502036177668,0,0,0.0562609926136271,Training,0.45,140635.51210051336,2261.987273279031
2221,0,80300.0,98088.0,0.8186526384471087,0,0,0.0708538629594606,Training,0.45,141322.52838982458,2560.304338040109
2222,0,90714.0,120292.0,0.7541149868652944,0,0,0.0562609926136271,Test,0.45,142790.41742331377,2296.6468577786563
2224,0,35825.0,66612.0,0.5378160091274845,0,0,0.0118487140684304,Training,0.45,22595.90671863524,191.0160816756836
2225,0,27536.0,45819.0,0.6009733953163535,0,0,0.0870598675722781,Training,0.45,53142.151281503786,1078.7762310616124
2226,0,70018.0,89803.0,0.7796844203423048,0,0,0.0467042987718078,Validation,0.45,100151.78018313926,1471.5637161319974
2227,0,58788.0,87260.0,0.6737107494842998,0,0,0.0708538629594606,Training,0.45,103462.87420897893,1874.4106030473463
2229,0,64486.0,84759.0,0.7608159605469625,0,0,0.6499115696331613,Test,0.45,111356.53757724994,18859.58886571382
2230,0,86161.0,106737.0,0.8072271096245913,0,0,0.0612061348722475,Test,0.45,141401.34780564153,2373.1118040274723
2231,0,12577.0,41075.0,0.30619598295800365,0,0,0.0577299028000201,Test,0.45,20053.623697890846,326.73104438213375
2232,0,95065.0,123858.0,0.7675321739411262,0,0,0.0467042987718078,Training,0.45,135978.30533734374,1997.9748732338592
2233,0,74015.0,113766.0,0.6505898071480055,0,0,0.0708538629594606,Test,0.45,130261.35664723371,2359.911900125014
2234,0,32942.0,40143.0,0.8206162967391575,0,0,0.1796362552924711,Test,0.45,81480.22591908697,2662.9098848300628
2235,0,96597.0,120380.0,0.8024339591294235,0,0,0.0267956112757076,Training,0.45,101285.71105146015,1164.7690480797871
2236,0,70763.0,78449.0,0.9020255197644329,0,0,0.1137258870704558,Test,0.45,152012.46096445082,3621.4132260449987
2237,0,53094.0,79069.0,0.6714894585741568,0,0,0.0953081833696278,Test,0.45,106435.0800577612,2277.131709522159
2238,0,60623.0,83979.0,0.7218828516652973,0,0,0.008375743780809,Test,0.45,30360.669144381452,228.49322185079282
2239,0,84996.0,112522.0,0.7553722827535948,0,0,0.0467042987718078,Training,0.45,121575.89060593139,1786.3553602838592
2240,0,46611.0,65031.0,0.7167504728514094,0,0,0.0467042987718078,Training,0.45,66671.06495638698,979.6203315237302
2241,0,77824.0,94840.0,0.8205820328975116,0,0,0.0860989974406603,Validation,0.45,149479.0833491075,3015.255769569876
2242,0,88654.0,114011.0,0.7775916358947821,0,0,0.0190259173774813,Training,0.45,75594.90388296227,759.0256556324523
2243,0,73600.0,92000.0,0.8,0,0,0.6185996747258238,Test,0.45,136360.60574662834,20488.021226919285
2244,0,59530.0,81068.0,0.7343218039176987,0,0,0.1075492138920143,Test,0.45,125211.53285348871,2881.082116346225
2245,0,30398.8912209538,44459.0,0.6837511239783576,1,0,0.0104538407533207,Training,0.45,17656.962253343212,143.00332555561636
2246,0,73688.0,94071.0,0.7833232345781378,0,0,0.0562609926136271,Training,0.45,115990.25816400054,1865.5920106708293
2247,0,94843.0,125541.0,0.7554743071984451,0,0,0.3437312198965176,Test,0.45,246403.94575832164,14670.22503989044
2248,0,57481.0,89421.0,0.6428132094250791,0,0,0.0118487140684304,Validation,0.45,36254.99829989874,306.48417001535154
2249,0,76537.0,108747.0,0.7038079211380543,0,0,0.0708538629594606,Training,0.45,134699.90479915324,2440.323949197706
2250,0,77130.0,127000.0,0.6073228346456693,0,0,0.2472632650138446,Training,0.45,201327.50969255908,8582.137033733025
2252,0,40674.0,61216.0,0.6644341348667016,0,0,0.1417125026045784,Training,0.45,94230.39481784542,2593.8064489223802
2253,0,31974.0,44417.0,0.7198595132494315,0,0,0.1796362552924711,Test,0.45,79085.93113766276,2584.660332024662
2254,0,85805.0,135789.0,0.6318994911222559,0,0,0.008375743780809,Training,0.45,42972.09336281032,323.4063128005423
2255,0,18714.0,47905.0,0.3906481578123369,0,0,0.0236797208877591,Training,0.45,18233.095575552776,199.41403351208572
2256,0,29457.3659232356,43082.0,0.6837511239783576,1,0,0.0236797208877591,Training,0.45,28700.383043838097,313.89399141786237
2257,0,21711.0,32357.0,0.6709830948481009,0,0,0.0870598675722781,Validation,0.45,41900.393901537216,850.5705531877785
2258,0,85969.0,101664.0,0.845618901479383,0,0,0.0708538629594606,Training,0.45,151299.58210641134,2741.0560851428404
2259,0,75142.0,95667.0,0.7854537092205254,0,0,0.0776040388779596,Test,0.45,137871.86318954657,2624.0952102154383
2261,0,152441.0,184723.0,0.8252410365790941,0,0,0.0159850877997238,Validation,0.45,116570.94926293165,1096.552246174963
2262,0,78645.0,130104.0,0.6044779560966611,0,0,0.008375743780809,Training,0.45,39386.28614321098,296.41966633877576
2263,0,67762.0,80748.0,0.8391786793480953,0,0,0.0208904915234831,Training,0.45,61197.95397210641,637.0116689764178
2265,0,30147.95455845374,44092.0,0.6837511239783576,1,0,0.0104538407533207,Training,0.45,17511.207622177935,141.82286219659093
2266,0,57700.0,74350.0,0.7760591795561533,0,0,0.3777907662127063,Training,0.45,147290.32008814995,9809.337244712919
2269,0,11413.0,81273.0,0.1404279403984103,0,0,0.0267956112757076,Training,0.45,11966.974339061408,137.6182401703429
2270,0,64356.0,88028.0,0.7310855636842822,0,0,0.0708538629594606,Training,0.45,113262.17480766565,2051.9420420785705
2271,0,96326.0,144668.0,0.6658417894765947,0,0,0.130211724916821,Test,0.45,217099.32967818723,5644.248576451965
2272,0,41641.0,53200.0,0.7827255639097744,0,0,0.1417125026045784,Training,0.45,96470.66604243254,2655.4726444307626
2274,0,68876.0,90813.0,0.7584376686157268,0,0,0.0190259173774813,Training,0.45,58730.28402376554,589.6930883811309
2275,0,62968.0,84947.0,0.7412621987827704,0,0,0.0860989974406603,Validation,0.45,120944.68185041378,2439.666751879574
2276,0,65437.0,94518.0,0.6923231553778116,0,0,0.0118487140684304,Test,0.45,41273.087172291256,348.90493612314606
2277,0,155486.0,178789.0,0.8696620038145524,0,0,0.0304540874895131,Training,0.45,175639.22388777955,2130.8329113274954
2278,0,80960.0,100730.0,0.8037327509182964,0,0,0.0959045833354817,Training,0.45,162712.32613320742,3493.9957800782695
2279,0,62103.0,80000.0,0.7762875,0,0,0.4534831721179381,Test,0.45,148743.5706208597,12673.199447118139
2280,0,78442.0,105065.0,0.746604482939133,0,0,0.0708538629594606,Training,0.45,138052.57499320823,2501.0634232197035
2281,0,27952.429699359236,40881.0,0.6837511239783576,1,0,0.0236797208877591,Test,0.45,27234.120031919254,297.85758003699067
2282,0,84427.0,114209.0,0.7392324597886332,0,0,0.119677753081318,Training,0.45,184775.19756380597,4546.815146728396
2284,0,95351.0,117381.0,0.8123205629531185,0,0,0.0562609926136271,Training,0.45,150089.39184393137,2414.043858015881
2285,0,71425.0,81012.0,0.8816595072334963,0,0,0.0190259173774813,Training,0.45,60903.80591784444,611.5167669089709
2287,0,80836.0,93912.0,0.8607632677400119,0,0,0.0810460454146051,Validation,0.45,151218.71522871652,2948.147157210758
2288,0,127259.0,194233.0,0.6551873265613979,0,0,0.040301282019472,Training,0.45,168198.89644276403,2307.9153818321947
2291,0,85358.0,101401.0,0.8417865701521682,0,0,0.0959045833354817,Training,0.45,171551.36776282507,3683.800540957521
2292,0,88746.0,108160.0,0.8205066568047338,0,0,0.0267956112757076,Training,0.45,93053.6322346748,1070.101493223276
2293,0,77007.0,96718.0,0.7962013275708761,0,0,0.0308606044660116,Training,0.45,87653.85910595293,1069.4171556513697
2294,0,50415.0,68166.0,0.7395915852477775,0,0,0.0267956112757076,Test,0.45,52862.088084095405,607.9053341091594
2295,0,48110.0,63601.0,0.756434647253974,0,0,0.0208904915234831,Test,0.45,43449.62612670876,452.2686962376474
2296,0,63831.0,81378.0,0.7843766128437661,0,0,0.0153725731815692,Training,0.45,47617.488418583234,441.56102343873465
2297,0,18993.922472994796,27779.0,0.6837511239783576,1,0,0.0363836366509236,Training,0.45,23729.565345735526,310.9805882249647
2298,0,47741.0,69111.0,0.6907872842239297,0,0,0.008375743780809,Training,0.45,23909.221015487765,179.93987272782113
2299,0,33403.0,69878.0,0.47801883282291996,0,0,0.008375743780809,Training,0.45,16728.591977133656,125.89873627966338
2300,0,99652.0,113012.0,0.8817824655788766,0,0,0.0190259173774813,Training,0.45,84972.85358522974,853.1868233253449
2301,0,51721.0,61193.0,0.8452110535518769,0,0,0.0118487140684304,Training,0.45,32621.992781424517,275.7723031499799
2304,0,92583.0,114379.0,0.8094405441558328,0,0,0.0467042987718078,Training,0.45,132428.1222642118,1945.8108419356267
2305,0,37019.0,57125.0,0.6480350109409191,0,0,0.1417125026045784,Training,0.45,85762.77193690858,2360.7248102634994
2306,0,39935.85189820393,58407.0,0.6837511239783576,1,0,0.5636122783578326,Training,0.45,82185.72807318524,10128.751414428461
2307,0,83645.0,101615.0,0.8231560301136643,0,0,0.0321424601431243,Validation,0.45,97452.36450514621,1209.8502354022346
2310,0,62000.0,88500.0,0.7005649717514124,0,0,0.1821386157630024,Training,0.45,153848.73541059875,5081.667379787767
2311,0,27872.0,48125.0,0.5791584415584415,0,0,0.787624941947598,Training,0.45,30907.668735265044,9878.707071883553
2312,0,42767.0,60950.0,0.7016735028712059,0,0,0.671165058398555,Training,0.45,70052.06243614797,12916.672223638952
2313,0,92739.0,125000.0,0.741912,0,0,0.0821566836902429,Training,0.45,174529.71678371396,3428.6079099372464
2314,0,32000.0,48500.0,0.6597938144329897,0,0,0.4853968513213417,Training,0.45,73887.78949500843,6989.7146590273205
2315,0,42000.0,60000.0,0.7,0,0,0.2472632650138446,Validation,0.45,109629.91581858526,4673.275708761664
2322,0,46541.0,64338.0,0.7233827597998073,0,0,0.0118487140684304,Training,0.45,29354.810735296658,248.15295065646868
2323,0,59736.0,97411.0,0.613236698114176,0,0,0.0118487140684304,Test,0.45,37677.29473117641,318.50765261629124
2324,0,63451.0,105702.0,0.6002819246561086,0,0,0.0190259173774813,Training,0.45,54104.40867053759,543.2460675833547
2325,0,50890.0,68722.0,0.7405197753266785,0,0,0.0208904915234831,Test,0.45,45960.32994363353,478.4027011335248
2326,0,73062.0,88783.0,0.8229278127569467,0,0,0.0562609926136271,Training,0.45,115004.88874685441,1849.7432890515704
2327,0,43173.0,65985.0,0.6542850647874517,0,0,0.0416971016455334,Test,0.45,58126.32767728016,810.085036204176
2329,0,98856.0,143292.0,0.6898919688468302,0,0,0.1889808994599582,Training,0.45,247333.7173899693,8406.853108656132
2330,0,79345.0,135554.0,0.585338684214409,0,0,0.008375743780809,Test,0.45,39736.85388814388,299.0580256297306
2331,0,36309.0,53321.0,0.6809512199696179,0,0,0.0708538629594606,Training,0.45,63901.365919130025,1157.684809587775
2333,0,59402.0,91057.0,0.6523606092886873,0,0,0.0118487140684304,Test,0.45,37466.630869514884,316.72679089180616
2334,0,54081.0,68577.0,0.7886171748545431,0,0,0.0267956112757076,Training,0.45,56706.03165081749,652.1100540306943
2336,0,51723.0,77207.0,0.669926302019247,0,0,0.0118487140684304,Validation,0.45,32623.25424167399,275.7829669926415
2337,0,81894.0,98285.0,0.8332298926591036,0,0,0.0959045833354817,Validation,0.45,164589.46685218488,3534.3044764541723
