idx,DEFAULT,PROPERTY VALUE,YEARS AT JOB,DEROGATORY REPORTS,DELINQUENT CREDIT LINES,OLDEST CREDIT (MONTHS),RECENT CREDIT ENQUIRIES,DEBTINC
821,1,25000.0,0.0,6.0,0.0,64.86666667,2.0,
1813,0,137208.0,15.0,,1.0,173.7143227,0.0,32.05607229
5602,0,190900.0,,1.0,0.0,181.6333333,0.0,
2162,0,77787.0,10.0,0.0,0.0,258.6215011,0.0,29.33014205
5926,0,294169.0,9.0,0.0,0.0,212.2397249,2.0,28.90707333
1689,0,208924.0,15.0,0.0,0.0,12.75204694,,18.24972192
2200,0,73440.0,4.0,0.0,0.0,125.7666667,1.0,
1965,0,65311.0,0.0,1.0,0.0,260.5552362,0.0,29.51628985
5141,0,117581.0,10.0,0.0,0.0,165.0058394,0.0,34.99872778
1850,0,52411.0,0.0,0.0,0.0,253.3180433,0.0,38.82102132
4147,0,68744.0,11.0,0.0,1.0,121.950991,1.0,40.91647738
1597,0,94599.0,0.0,4.0,0.0,,0.0,29.89362148
5476,0,190000.0,22.0,0.0,0.0,188.1666667,1.0,
2982,0,92308.0,6.0,0.0,0.0,202.4904448,3.0,42.42034531
5898,0,69961.0,2.0,0.0,0.0,96.69392888,0.0,28.38550102
4036,0,81406.0,10.0,1.0,0.0,74.57642698,2.0,36.76027571
3672,1,182000.0,1.0,,,,,
349,0,82054.0,2.0,0.0,0.0,201.3344875,4.0,29.66171016
4558,1,41900.0,28.0,0.0,2.0,120.7333333,1.0,
4666,0,96060.0,8.0,0.0,1.0,142.3442498,3.0,35.97985624
3234,0,156306.0,4.0,0.0,0.0,90.44952245,0.0,35.75006044
3042,0,29168.0,11.0,,,102.1303682,2.0,31.56688527
1932,0,82594.0,13.0,0.0,0.0,105.050415,0.0,36.70044554
629,0,95065.0,7.0,0.0,0.0,220.8024443,2.0,31.82762682
5780,0,158953.0,16.0,0.0,0.0,221.1323632,8.0,38.10922752
671,0,96000.0,2.0,0.0,0.0,73.03333333,2.0,
2731,0,43078.0,14.0,1.0,0.0,108.1988949,1.0,24.67417485
3281,0,94267.0,1.0,0.0,0.0,160.4547005,3.0,32.27680932
1438,1,56529.0,7.0,0.0,1.0,78.83361763,2.0,36.17495524
5027,0,120179.0,8.0,0.0,0.0,162.12582,0.0,35.09551993
5485,0,103648.0,4.0,0.0,0.0,175.3867231,1.0,34.28625051
4792,0,111568.0,7.0,0.0,0.0,288.0080252,2.0,32.55083764
4749,1,130000.0,5.0,0.0,1.0,201.8333333,4.0,
1710,0,84595.0,4.0,2.0,2.0,198.7693251,3.0,38.09020903
5110,0,143437.0,21.0,0.0,0.0,211.1082771,0.0,39.11029763
993,1,89107.0,0.0,1.0,0.0,148.8447376,3.0,36.08003177
1177,1,80000.0,5.0,,1.0,97.4,4.0,
1634,0,62116.0,,,,,,37.01094877
4120,0,96678.0,13.0,0.0,0.0,135.9405415,0.0,37.87247372
5718,0,55578.0,,6.0,,115.8781891,,28.23841231
4191,0,59736.0,,0.0,0.0,304.7369303,0.0,36.71311371
3888,0,54038.0,15.0,0.0,0.0,177.5936728,1.0,35.55430368
2113,0,72583.0,1.0,0.0,0.0,,0.0,3.72042142
5576,0,74829.0,4.0,1.0,0.0,195.5596417,2.0,23.01985524
3406,0,114786.0,2.0,,2.0,120.1541063,0.0,37.54773286
2796,0,122248.0,10.0,0.0,0.0,171.0217817,0.0,36.33260042
5080,0,31681.0,23.0,0.0,0.0,92.51403036,2.0,29.74190894
4186,1,128000.0,15.0,1.0,2.0,286.1,3.0,
2953,0,44866.0,16.0,0.0,0.0,114.7590192,1.0,24.09088217
924,0,51740.0,31.0,0.0,0.0,243.2,0.0,
1440,0,112567.0,11.0,0.0,0.0,224.7155765,2.0,39.52685236
2119,0,72292.0,3.0,0.0,0.0,208.9206936,3.0,37.05572455
979,0,30700.0,3.0,,,,,
334,0,114799.0,22.0,0.0,0.0,129.2500896,1.0,36.74676624
711,0,50061.0,10.0,0.0,0.0,296.9016386,1.0,33.63213652
3661,1,135000.0,3.0,0.0,0.0,98.43333333,13.0,
565,0,60518.0,6.0,,0.0,79.41122999,,34.39744173
4135,0,139002.0,11.0,0.0,2.0,213.0345218,0.0,40.9030584
112,0,60250.0,,,,,,
3670,0,103026.0,13.0,0.0,0.0,169.2487527,0.0,34.87635872
5074,0,61844.0,26.0,0.0,0.0,133.0997369,0.0,22.71865262
4793,0,71571.0,,1.0,1.0,101.9251329,1.0,30.44411926
2051,1,60000.0,1.0,0.0,0.0,,3.0,
3914,0,65418.0,12.0,0.0,2.0,113.4824598,1.0,43.20659883
2820,0,111792.0,1.0,0.0,2.0,143.3555312,1.0,33.05883512
5710,0,469748.0,4.0,0.0,0.0,327.7437552,4.0,43.80929207
3068,0,137417.0,7.0,0.0,0.0,97.76351186,0.0,31.10800492
1536,0,79817.0,6.0,0.0,0.0,98.2241442,1.0,25.52507894
5398,0,76624.0,,,,286.6962892,0.0,40.3573739
4263,0,140938.0,,0.0,0.0,207.2889332,0.0,29.21889542
1341,1,82646.0,5.0,0.0,4.0,87.85916929,2.0,36.39514815
4604,0,97086.0,6.0,0.0,0.0,222.6265908,1.0,34.68253701
2972,1,65000.0,2.0,0.0,0.0,199.8333333,0.0,
1880,1,75393.0,0.75,0.0,1.0,113.0333333,1.0,
5949,0,89764.0,14.0,0.0,0.0,209.0431166,0.0,36.08803707
4098,0,99343.0,18.0,0.0,0.0,627.7023895,1.0,20.68871482
2634,0,59853.0,5.0,0.0,0.0,104.1832474,2.0,29.14186281
5076,1,101000.0,8.0,1.0,1.0,128.8,0.0,
4231,0,103928.0,20.0,0.0,0.0,202.578152,1.0,38.71719491
4783,0,45764.0,,,,107.1447608,,27.77990534
4827,0,245988.0,28.0,0.0,0.0,366.1101514,1.0,36.27844415
5430,0,43218.0,29.0,0.0,0.0,200.3016025,0.0,42.09417911
2654,0,184660.0,11.0,0.0,0.0,254.3560201,0.0,28.81503564
1342,0,64559.0,8.0,0.0,0.0,85.23087649,2.0,40.45139254
4072,0,147991.0,,,,,,38.49756059
1436,0,125179.0,6.0,0.0,0.0,177.0858449,0.0,33.84909254
5574,0,70000.0,5.0,0.0,0.0,190.8,2.0,
2911,0,85782.0,1.0,2.0,1.0,99.51921755,1.0,33.20696963
3714,0,86203.0,18.0,0.0,0.0,223.6033292,1.0,33.7552728
1549,0,69113.0,22.0,0.0,2.0,403.5149997,0.0,22.16824452
556,0,83184.0,15.0,0.0,0.0,230.4202559,1.0,35.41511292
3397,0,68500.0,10.0,0.0,0.0,190.8,1.0,
3885,0,125948.0,12.0,,,148.6556875,,33.18367731
100,1,65000.0,8.0,1.0,2.0,63.93333333,2.0,
3791,0,105000.0,,0.0,0.0,180.6,2.0,
4288,0,105881.0,6.0,0.0,0.0,125.2428417,0.0,32.77827083
2567,0,159000.0,5.0,0.0,0.0,137.0,1.0,
4006,0,78684.0,3.0,0.0,0.0,98.66282045,0.0,38.97200388
1115,1,84865.0,0.0,2.0,0.0,94.80523575,0.0,38.2113051
471,0,99149.0,1.0,0.0,1.0,175.5714428,0.0,34.44966467
4337,0,99152.0,0.0,0.0,0.0,195.0838618,0.0,33.40421221
2960,1,46382.0,11.0,0.0,0.0,175.1443195,3.0,39.74092813
5648,0,192838.0,,1.0,0.0,176.1238814,0.0,31.7374782
1936,0,201245.0,0.0,0.0,1.0,340.7953444,0.0,40.16882702
5002,0,64211.0,26.0,0.0,0.0,127.4120114,0.0,22.28949083
4248,0,141472.0,11.0,0.0,0.0,89.16146609,2.0,40.67729771
4225,1,-1.0,3.0,0.0,0.0,117.7666667,6.0,
3073,0,76704.0,2.0,,2.0,271.6519477,0.0,37.63005716
5733,0,158981.0,14.0,,1.0,221.1178184,4.0,42.58161533
658,1,73750.0,22.0,0.0,4.0,221.4333333,1.0,
3168,1,63500.0,8.0,0.0,0.0,46.66666667,3.0,
4080,0,89908.0,3.0,0.0,0.0,101.7740201,2.0,32.82545058
764,0,121796.0,7.0,,,,,41.44562357
2638,0,68483.0,27.0,1.0,0.0,279.9479886,1.0,37.18094785
3876,0,118224.0,11.0,0.0,0.0,287.6116049,1.0,34.18708305
2125,0,115056.0,6.0,0.0,0.0,77.4451063,2.0,36.86921264
1785,0,113004.0,13.0,0.0,0.0,202.6225313,2.0,37.71664611
2725,0,69751.0,6.0,0.0,0.0,254.0561961,1.0,22.72101357
434,0,64358.0,0.0,1.0,,108.3517475,,38.89419475
5689,0,111877.0,15.0,0.0,0.0,201.7363729,0.0,40.45600987
2032,0,42682.0,9.0,,0.0,143.1080607,6.0,37.29840496
2148,0,92050.0,2.0,0.0,0.0,20.7592153,1.0,42.00939008
2547,1,29025.0,25.0,0.0,5.0,275.5,1.0,
443,0,86959.0,3.0,,,,,18.92721164
5239,0,175817.0,17.0,0.0,0.0,303.2820551,1.0,36.2890026
4368,0,164199.0,7.0,0.0,0.0,175.8848079,0.0,21.2323579
3266,0,83229.0,,0.0,0.0,247.7616459,0.0,43.70133124
5040,0,166404.0,1.0,0.0,0.0,243.9420995,2.0,34.50965688
1984,1,,8.0,0.0,1.0,205.9333333,0.0,
2240,0,65031.0,2.0,0.0,0.0,179.4433323,0.0,37.70515917
686,0,49000.0,11.0,1.0,0.0,310.4,2.0,
5594,1,145000.0,15.0,,2.0,368.7,1.0,
3970,0,99997.0,1.0,0.0,4.0,168.3145771,0.0,35.23139271
2779,0,123455.0,13.0,0.0,0.0,176.7349322,0.0,36.54427311
4819,0,68083.0,26.0,0.0,0.0,128.4230865,0.0,21.05500114
4015,1,71694.0,8.0,0.0,0.0,48.49897084,3.0,32.92140064
5729,0,67950.0,,0.0,0.0,305.7031533,0.0,12.84600617
3404,1,69000.0,6.0,3.0,2.0,110.6333333,2.0,
4671,0,51623.0,,,,91.86238836,,28.87957066
2799,0,84000.0,0.2,2.0,2.0,112.0333333,2.0,
103,1,50225.0,2.0,1.0,0.0,93.5,1.0,
307,1,30500.0,4.5,0.0,1.0,116.1,8.0,
5511,0,43726.0,29.0,0.0,0.0,198.4511737,0.0,42.51197505
4047,0,148968.0,8.0,0.0,0.0,161.8591186,1.0,34.54854127
4180,0,98561.0,5.0,0.0,0.0,73.31793013,7.0,37.13828397
446,0,88178.0,22.0,0.0,0.0,341.4650556,0.0,27.52324614
3652,0,109772.0,4.0,0.0,0.0,101.498812,1.0,37.07704153
1474,0,74887.0,3.0,0.0,1.0,242.2497612,2.0,37.68016976
1717,0,60200.0,4.0,0.0,0.0,176.5,0.0,
2025,1,49326.0,11.0,0.0,0.0,171.5976685,1.0,38.91799988
1650,0,65769.0,,0.0,0.0,357.3326822,0.0,34.32727654
5115,0,90010.0,6.0,1.0,0.0,146.6562202,3.0,42.15993654
4041,0,127110.0,25.0,0.0,0.0,279.4682368,3.0,33.07852222
5001,0,131090.0,0.0,0.0,0.0,312.9088037,0.0,37.83016379
5541,0,-1.0,4.0,0.0,1.0,212.0154058,3.0,40.13181545
4526,0,101678.0,1.0,1.0,0.0,125.7017044,0.0,33.22431913
5306,0,81354.0,0.0,0.0,0.0,157.0263263,3.0,40.17061829
5750,0,51496.0,,6.0,,109.2705596,,26.62587935
889,0,78275.0,19.0,0.0,0.0,162.1964843,1.0,32.61266276
1709,0,52938.0,23.0,0.0,1.0,125.928071,0.0,38.62702499
1489,1,77316.0,,0.0,2.0,194.4848973,1.0,30.79767437
780,0,78079.0,0.0,0.0,0.0,56.30976479,8.0,23.52118826
2762,0,39746.0,1.0,0.0,0.0,204.0958698,0.0,40.66018644
1389,0,96171.0,9.0,0.0,0.0,205.0076003,3.0,41.58720119
2981,0,78801.0,4.0,0.0,0.0,266.040799,2.0,32.90435701
1229,0,180305.0,8.0,0.0,0.0,199.3505297,1.0,32.03362879
4486,0,119604.0,3.0,0.0,0.0,221.6813833,1.0,34.5562014
779,0,54314.0,8.0,0.0,0.0,210.5800148,1.0,32.57186729
1503,0,86703.0,16.0,0.0,0.0,183.2062075,0.0,26.87488997
3532,0,96312.0,5.0,0.0,0.0,128.3394339,1.0,36.3773222
4216,0,100040.0,6.0,0.0,0.0,138.9424576,0.0,30.78315421
1094,0,65481.0,10.0,0.0,0.0,101.4726677,2.0,36.878297
4001,1,88659.0,9.0,3.0,0.0,164.2489323,1.0,40.92143334
4999,0,38964.0,11.0,1.0,,102.7529024,,20.35358209
218,0,65111.0,4.0,1.0,0.0,175.3287038,1.0,40.44257039
2274,0,90813.0,,0.0,0.0,284.4969036,0.0,31.16414999
4042,0,180122.0,7.0,0.0,0.0,324.1633286,0.0,43.25118252
2014,0,71364.0,1.0,0.0,0.0,225.5857631,0.0,33.02128407
1874,0,69014.0,4.0,0.0,0.0,307.636664,0.0,30.36248382
3779,0,94200.0,2.0,1.0,0.0,123.9,0.0,
1525,0,66710.0,6.0,0.0,0.0,144.7952204,0.0,33.8858765
3149,0,96889.0,0.0,0.0,0.0,71.95379199,0.0,28.00439848
594,1,80000.0,9.0,,5.0,299.5666667,2.0,
2227,0,87260.0,14.0,0.0,0.0,103.6928184,0.0,36.66531854
1275,0,50548.0,5.0,,,165.5531992,,23.88633081
5059,0,73797.0,23.0,,0.0,291.5916815,1.0,39.37085816
4476,0,136259.0,,0.0,0.0,210.0161196,0.0,29.77994226
1391,0,226000.0,11.0,0.0,0.0,236.3666667,0.0,
4530,0,169638.0,6.0,0.0,0.0,176.7491631,0.0,17.62092021
238,1,88000.0,8.0,0.0,0.0,102.5,3.0,
5934,1,224630.0,9.0,0.0,2.0,73.46963001,3.0,40.92979326
206,0,96031.0,0.0,0.0,0.0,125.7874001,1.0,34.44607922
3176,0,134103.0,1.0,0.0,0.0,279.3611988,0.0,39.67697661
3912,0,220886.0,13.0,0.0,0.0,213.9143599,1.0,43.79573429
3253,0,82243.0,5.0,,,109.4827485,0.0,34.81844499
3383,0,100292.0,22.0,0.0,0.0,237.1016319,0.0,36.33819671
2786,0,93272.0,0.0,0.0,0.0,178.8913882,0.0,23.74406826
1915,0,74307.0,29.0,1.0,2.0,198.8467209,0.0,36.83774105
1007,0,95010.0,0.0,4.0,0.0,,0.0,29.81532359
253,1,46645.0,4.0,0.0,1.0,136.3206375,0.0,34.49470897
1601,1,69774.0,5.0,0.0,0.0,91.99164592,0.0,72.26409333
1452,1,86214.0,2.0,2.0,0.0,352.3791379,0.0,28.03021421
139,0,28437.5,,,,,,
189,0,93435.0,3.0,0.0,0.0,148.7204047,0.0,36.66927861
2804,0,103045.0,21.0,0.0,0.0,147.450177,4.0,29.18174264
94,0,63990.0,5.0,2.0,0.0,160.3,1.0,
3915,0,198931.0,9.0,0.0,0.0,258.6200419,1.0,26.36612627
4501,0,179434.0,6.0,,,195.1781446,4.0,39.94505447
1005,0,76077.0,12.0,2.0,0.0,244.1166529,2.0,33.37457063
3155,0,112720.0,16.0,0.0,0.0,257.7,0.0,
1754,0,115931.0,11.0,0.0,0.0,199.828042,1.0,34.38794397
321,0,68700.0,3.0,0.0,2.0,122.7333333,0.0,
4304,1,40456.0,0.0,1.0,3.0,117.6666667,0.0,
4483,0,165732.0,6.0,0.0,0.0,195.0845391,0.0,20.73303164
4702,0,72898.0,8.0,0.0,0.0,87.01103562,1.0,34.0310957
432,0,83014.0,0.0,1.0,0.0,263.1734343,0.0,37.70699649
3755,0,94078.0,7.0,0.0,0.0,81.4143517,0.0,32.03355046
2890,0,160050.0,,1.0,,260.7666667,,
5318,0,167302.0,0.0,0.0,0.0,237.5622414,1.0,35.04310052
4202,0,113827.0,15.0,0.0,3.0,281.0591408,1.0,26.03170911
4956,0,245422.0,28.0,0.0,0.0,343.7871223,1.0,38.11355594
3797,0,180000.0,22.0,0.0,0.0,221.1666667,1.0,
5025,0,176096.0,1.0,0.0,0.0,194.6797961,0.0,40.47924358
837,0,176581.0,8.0,0.0,0.0,213.3028848,1.0,32.87645851
5403,0,62450.0,1.0,0.0,0.0,108.3876577,1.0,38.12127507
986,0,44108.0,,,,290.818074,,29.74359996
2902,0,84124.0,10.0,0.0,0.0,81.59612884,3.0,32.94889897
3239,0,83847.0,6.0,0.0,0.0,127.0999737,0.0,24.5182717
2175,1,,14.0,0.0,2.0,105.5,4.0,
4236,0,85006.0,20.0,0.0,0.0,218.4841129,1.0,32.8557014
4372,0,139559.0,11.0,0.0,0.0,190.9727785,0.0,34.08001623
32,1,60850.0,16.0,4.0,0.0,112.6333333,2.0,
5637,0,50704.0,,0.0,0.0,,7.0,31.2443985
5261,0,65157.0,5.0,0.0,0.0,119.3620256,1.0,40.15941877
1384,0,67661.0,27.0,0.0,2.0,188.5339891,0.0,38.58937235
3402,1,140000.0,8.9,2.0,0.0,150.1,3.0,
1392,1,107374.0,9.0,0.0,0.0,97.86132576,0.0,36.99638566
3188,0,94247.0,0.0,0.0,0.0,70.01636023,0.0,37.19508553
2409,0,80318.0,1.0,0.0,0.0,233.3972732,2.0,31.31641542
217,0,84427.0,4.0,,,,,19.13120118
5285,0,130728.0,2.0,0.0,0.0,290.7726081,1.0,39.09547645
4413,0,103144.0,8.0,,,,,31.0726936
5564,0,127834.0,30.0,0.0,0.0,350.6195273,0.0,38.66907284
922,0,110108.0,18.0,0.0,2.0,194.8,2.0,
1901,1,86000.0,3.0,2.0,1.0,202.8666667,8.0,
1219,0,200339.0,0.0,0.0,0.0,66.35759046,2.0,35.2377013
3400,1,21500.0,5.0,3.0,0.0,109.5666667,0.0,
249,0,115374.0,6.0,0.0,0.0,187.0205188,1.0,27.64674851
1943,0,65969.0,7.0,1.0,1.0,346.5801028,0.0,13.34721268
5697,0,471827.0,1.0,0.0,0.0,292.135985,4.0,40.77205849
1765,1,227171.0,0.0,0.0,0.0,67.78084803,,26.990533
847,0,97070.0,3.0,0.0,0.0,68.85487717,2.0,38.21772578
4454,0,99320.0,3.0,0.0,0.0,166.8610989,1.0,36.07127157
2526,1,27500.0,11.0,1.0,1.0,62.3,2.0,
5922,0,295551.0,10.0,0.0,0.0,211.7763912,3.0,30.35685652
5012,0,122693.0,9.0,0.0,0.0,153.9424281,0.0,32.20081121
5797,0,60000.0,5.0,1.0,,193.3666667,1.0,
4626,0,98353.0,9.0,1.0,0.0,126.2435974,3.0,36.37253142
236,0,85848.0,4.0,0.0,0.0,122.9402886,0.0,44.09232568
5007,1,,0.4,2.0,0.0,177.5,0.0,
280,0,79538.0,2.0,0.0,0.0,92.64308456,0.0,41.21001247
4266,0,33926.0,0.0,0.0,0.0,28.52378272,1.0,29.5997802
2930,0,65523.0,2.0,0.0,0.0,110.2198934,0.0,31.00152371
2003,0,177044.0,4.0,0.0,0.0,205.8739212,0.0,34.97573417
4035,0,83448.0,,,,,,39.67140831
2172,1,93500.0,25.0,0.0,0.0,250.6333333,0.0,
1779,0,94126.0,2.0,0.0,0.0,35.53887812,2.0,38.84759708
5775,0,86132.0,10.0,0.0,0.0,301.925688,0.0,33.91473806
2435,0,104963.0,30.0,,1.0,344.2820203,1.0,33.9742812
3961,0,101720.0,5.0,0.0,0.0,132.9409379,0.0,31.60621741
1038,0,60843.0,0.0,0.0,0.0,180.2840616,0.0,37.95078758
4387,0,57761.0,,0.0,0.0,310.4829388,0.0,38.50570506
3636,0,172555.0,6.0,0.0,0.0,216.4390359,4.0,41.04674812
3114,1,85000.0,2.0,0.0,6.0,127.8,2.0,
156,1,9100.0,1.0,0.0,0.0,54.73333333,2.0,
3749,0,90051.0,8.0,0.0,0.0,138.9905144,0.0,30.27109245
2449,0,,,,,,,24.59537785
1837,0,46277.0,8.0,,1.0,154.8992783,7.0,39.70178286
1330,0,53877.0,9.0,0.0,0.0,117.0523947,0.0,21.44628171
4081,0,81692.0,12.0,0.0,0.0,109.9006857,1.0,4.384983222
3303,0,103081.0,1.0,0.0,0.0,143.9671531,0.0,36.30996249
2024,0,96803.0,6.0,0.0,0.0,208.6728918,2.0,41.05223501
2650,0,60098.0,4.0,1.0,0.0,105.749642,2.0,27.37526941
3224,0,92946.0,5.0,0.0,0.0,133.1594808,0.0,27.50354017
377,0,29792.0,1.0,1.0,0.0,12.75926745,10.0,28.36185178
1941,0,104220.0,10.0,0.0,0.0,165.4307821,0.0,37.53996336
5783,1,235500.0,17.0,0.0,1.0,181.9333333,3.0,
4082,0,181960.0,8.0,0.0,0.0,313.1874651,0.0,43.64534866
2964,0,88649.0,14.0,0.0,1.0,257.9159219,0.0,28.13047878
3462,0,114900.0,1.0,0.0,0.0,138.1718508,1.0,38.33231689
4757,1,220000.0,7.0,0.0,6.0,228.0666667,2.0,
5081,0,63214.0,2.0,0.0,0.0,113.0367365,2.0,37.83786387
1519,0,87351.0,20.0,0.0,0.0,224.3948946,0.0,26.1296273
4316,0,125950.0,9.0,0.0,0.0,289.5196987,1.0,35.5136585
5483,0,298682.0,29.0,0.0,0.0,138.5666478,0.0,39.88756232
4690,0,74197.0,5.0,0.0,0.0,73.71525064,1.0,35.44157026
225,0,80826.0,10.0,,1.0,212.8917461,0.0,38.59149403
1680,0,59948.0,24.0,0.0,0.0,228.0753508,1.0,25.72883738
2152,0,118708.0,15.0,0.0,0.0,268.1075925,0.0,36.1587181
3558,0,79011.0,1.0,,1.0,290.8270296,1.0,35.13903436
4521,0,68208.0,26.0,0.0,0.0,119.5859013,0.0,20.81825554
2076,0,103833.0,21.0,0.0,0.0,135.8630384,4.0,29.21582663
758,1,63775.0,0.0,0.0,0.0,200.8666667,0.0,
573,1,49750.0,3.0,0.0,0.0,122.0666667,0.0,
4100,0,24770.0,,0.0,0.0,62.26356587,2.0,41.57670052
4856,0,79481.0,10.0,0.0,0.0,126.2778082,1.0,40.25073803
2310,0,88500.0,9.0,,,107.3666667,0.0,
2904,0,94613.0,5.0,0.0,0.0,207.4133904,3.0,41.05898907
86,1,76725.0,0.5,0.0,3.0,136.1333333,0.0,
1498,0,67005.0,,0.0,0.0,364.3759758,0.0,36.67473432
750,0,86945.0,14.0,0.0,0.0,221.4749248,0.0,25.19429721
1323,0,57682.0,30.0,0.0,0.0,241.4604126,0.0,23.23703502
1514,0,60209.0,3.0,0.0,1.0,80.36819698,0.0,37.49079883
3805,1,109725.0,9.8,,1.0,117.6666667,2.0,
5893,0,69981.0,4.0,0.0,0.0,100.1393112,0.0,29.47367331
4678,0,61700.0,19.0,0.0,0.0,181.6333333,2.0,
5347,0,182588.0,1.0,1.0,0.0,248.980672,1.0,40.36185207
4450,0,156191.0,15.0,0.0,0.0,186.2019963,0.0,33.79421161
5569,0,54452.0,,0.0,0.0,,7.0,31.16435392
5616,0,139899.0,11.0,0.0,0.0,62.85866966,1.0,41.78849218
5214,0,63050.0,19.0,0.0,0.0,182.2473057,2.0,32.47716703
1318,0,71387.0,3.0,0.0,2.0,305.556928,0.0,32.1779167
2903,0,63837.0,7.0,0.0,1.0,122.1963249,2.0,30.14326133
2072,1,,0.75,,,,,
4441,0,101492.0,1.0,,,230.3616162,5.0,39.87270885
4522,0,70281.0,24.0,0.0,0.0,312.7384712,4.0,35.77167592
288,0,90543.0,18.0,0.0,0.0,300.4872058,1.0,38.94057536
4539,0,186585.0,20.0,0.0,0.0,225.8977256,0.0,42.76682961
1755,0,67446.0,,0.0,0.0,356.9333304,0.0,37.93444341
5533,0,131993.0,27.0,0.0,0.0,327.4923598,0.0,41.21264082
1543,0,63958.0,4.0,0.0,0.0,190.92093,1.0,28.08685484
199,0,121382.0,6.0,0.0,0.0,181.6630402,0.0,25.44475915
4317,0,101695.0,,2.0,1.0,239.903304,2.0,42.81636756
571,1,72000.0,5.0,0.0,3.0,295.8666667,0.0,
3512,0,95750.0,,2.0,1.0,237.1,2.0,
4878,0,103544.0,0.0,,,222.2421983,5.0,42.93996933
4084,1,143796.0,9.0,2.0,0.0,135.2328361,3.0,44.38257789
5948,0,85000.0,15.0,0.0,0.0,210.9666667,0.0,
196,0,80691.0,1.0,1.0,0.0,273.8817052,0.0,39.85214652
2130,0,63784.0,3.0,0.0,0.0,176.8461955,0.0,27.86558873
3539,0,155644.0,,0.0,0.0,225.7275062,0.0,37.32857399
818,0,60733.0,3.0,0.0,0.0,199.293142,0.0,28.43434208
2803,0,204282.0,2.0,0.0,0.0,201.9237078,0.0,26.31831366
4813,0,103324.0,0.0,0.0,0.0,181.4513682,0.0,32.92386047
3971,0,54923.0,,0.0,0.0,215.4807143,0.0,38.73213217
2427,1,168000.0,4.0,0.0,0.0,146.8666667,2.0,
1769,1,72647.0,8.0,,,109.5148795,1.0,45.30476057
888,0,133191.0,6.0,0.0,0.0,159.4326981,0.0,34.3711489
3592,0,198790.0,7.0,0.0,0.0,,1.0,29.47261446
5428,0,47805.0,0.0,0.0,0.0,78.81360028,0.0,16.7277481
3408,1,72654.0,7.0,0.0,0.0,62.08860596,0.0,31.57029892
80,0,112774.0,1.0,0.0,0.0,94.72487417,0.0,29.39092806
2167,0,66872.0,,,,,,35.36413972
2462,1,89250.0,4.0,0.0,0.0,87.46666667,0.0,
926,1,46195.0,25.0,0.0,2.0,122.3891553,3.0,36.68165215
2778,1,80000.0,0.2,3.0,0.0,104.5666667,2.0,
1910,0,127384.0,2.0,0.0,0.0,129.0154994,0.0,34.47945476
1306,0,53907.0,10.0,0.0,0.0,308.2132622,2.0,34.40894842
2671,0,92000.0,1.0,0.0,0.0,152.1333333,4.0,
4320,0,167975.0,1.0,,0.0,367.1895151,,37.88804981
5367,0,284199.0,7.0,0.0,1.0,202.5286035,0.0,15.82390006
5296,0,180818.0,1.0,0.0,0.0,226.8611449,1.0,40.81730925
3098,1,71711.0,5.0,0.0,0.0,71.23076169,5.0,40.58291348
3388,0,50750.0,16.0,0.0,0.0,180.6,1.0,
4689,0,83056.0,4.0,0.0,0.0,251.1883928,2.0,34.88924173
1120,0,100689.0,3.0,0.0,0.0,133.3657906,0.0,33.59171631
5878,0,63995.0,12.0,0.0,1.0,92.96631275,2.0,40.10162342
4576,0,120751.0,3.0,0.0,0.0,194.9872525,1.0,35.40605965
5156,0,49836.0,24.0,0.0,0.0,120.0258521,0.0,23.81017336
5267,0,179454.0,1.0,1.0,0.0,223.3486635,1.0,41.13615926
3393,0,131300.0,14.0,0.0,0.0,179.5666667,2.0,
4713,0,171296.0,6.0,1.0,0.0,220.6871583,0.0,35.59165567
95,1,93000.0,2.6,1.0,3.0,186.6333333,,
504,0,93391.0,6.0,0.0,0.0,200.0777551,1.0,31.73651179
524,1,67000.0,24.0,0.0,0.0,142.0,1.0,
4251,0,52340.0,4.0,1.0,,134.0000742,,24.02393073
4746,0,111800.0,5.0,0.0,0.0,95.36666667,2.0,
3757,0,-1.0,5.0,,,63.39540036,0.0,40.44657932
4925,1,71303.0,8.0,0.0,7.0,246.3186749,3.0,43.21523351
194,0,251962.0,,0.0,0.0,127.4988134,0.0,40.30825936
5336,1,,2.0,1.0,0.0,180.6801536,0.0,31.08912029
1792,0,74539.0,17.0,0.0,0.0,200.0325616,0.0,23.13097189
1825,1,70000.0,1.0,0.0,,184.3666667,2.0,
2037,1,90704.0,15.0,0.0,3.0,142.1666667,0.0,
2535,1,62025.0,,0.0,1.0,120.6,2.0,
5653,0,208296.0,5.0,0.0,0.0,139.4367339,0.0,35.4591605
2050,1,159000.0,9.0,2.0,6.0,106.5333333,6.0,
857,0,95976.0,0.0,,,,,30.02224516
2833,0,96579.0,28.0,0.0,0.0,328.2104926,0.0,12.1535212
3780,0,73800.0,4.0,0.0,0.0,404.7666667,0.0,
4485,0,61149.0,,0.0,0.0,204.6427862,0.0,41.11515894
5771,0,157731.0,17.0,0.0,0.0,209.7670286,8.0,39.16706289
3079,0,45209.0,20.0,0.0,1.0,195.5523296,2.0,31.05808436
1554,0,100332.0,4.0,0.0,0.0,116.9987995,0.0,34.68307147
4806,0,243809.0,27.0,0.0,0.0,353.9908365,1.0,39.87670703
681,0,65458.0,2.0,0.0,0.0,99.99378983,3.0,38.8737113
